,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
3,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
5,Bellevue Hospital Cent...,30-60 Minutes,Last Reported Time: 8:09 AM,2021-02-22 13:24:22.150792
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 8:05 AM,2021-02-22 13:24:22.150792
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
12,CU Homecrest,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
13,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
16,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
19,EY East New York DTC,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
20,Fort Hamilton,No Wait Time,Last Reported Time: 8:05 AM,2021-02-22 13:24:22.150792
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
23,Harlem Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
24,Highbridge Pool,No Wait Time,Last Reported Time: 8:04 AM,2021-02-22 13:24:22.150792
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
26,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
27,Kew Gardens,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
28,Kings County Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
30,Lefferts,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
31,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
32,Mariners Harbor Library,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
34,Midwood,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
35,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
36,Mt. Loretto,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
37,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
38,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
39,Old Broadway,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
40,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
41,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
42,Red Hook Recreational ...,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
43,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
44,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
45,St. George Ferry Termi...,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
46,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
47,Starret City,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
48,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
49,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
50,Sydenham,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
51,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
52,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
53,Windsor Park Library,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
54,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-02-22 13:24:22.150792
55,Last Reported Time:,,,2021-02-22 13:24:22.150792
56,,,,2021-02-22 13:24:22.150792
57,,,,2021-02-22 13:24:22.150792
58,,,,2021-02-22 13:24:22.150792
59,if you require urgent virtual care.,,,2021-02-22 13:24:22.150792
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-02-22 13:24:22.150792
61,,,,2021-02-22 13:24:22.150792
62,,,,2021-02-22 13:24:22.150792
63,,,,2021-02-22 13:24:22.150792
