,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
1,4101 White Plains Road,No Wait Time,Last Reported Time: 9:17 AM,2021-02-14 14:48:42.704267
2,57 Cleveland Place,No Wait Time,Last Reported Time: 9:06 AM,2021-02-14 14:48:42.704267
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 9:10 AM,2021-02-14 14:48:42.704267
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
7,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 9:25 AM,2021-02-14 14:48:42.704267
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 9:42 AM,2021-02-14 14:48:42.704267
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
10,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 9:24 AM,2021-02-14 14:48:42.704267
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
12,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
18,EY East New York DTC,No Wait Time,Last Reported Time: 8:34 AM,2021-02-14 14:48:42.704267
19,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
20,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
21,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 9:09 AM,2021-02-14 14:48:42.704267
22,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 9:32 AM,2021-02-14 14:48:42.704267
23,Highbridge Pool,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
26,Kew Gardens,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 9:13 AM,2021-02-14 14:48:42.704267
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
29,Lefferts,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
30,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
31,Mariners Harbor Library,No Wait Time,Last Reported Time: 9:19 AM,2021-02-14 14:48:42.704267
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
33,Midwood,0-30 Minutes,Last Reported Time: 9:25 AM,2021-02-14 14:48:42.704267
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
35,Mt. Loretto,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
38,Old Broadway,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
39,Queens Hospital Center,30-60 Minutes,Last Reported Time: 8:26 AM,2021-02-14 14:48:42.704267
40,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
41,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 9:18 AM,2021-02-14 14:48:42.704267
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
44,St. George Ferry Termi...,No Wait Time,Last Reported Time: 9:19 AM,2021-02-14 14:48:42.704267
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
46,Starret City,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
47,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2021-02-14 14:48:42.704267
