,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
1,4101 White Plains Road,No Wait Time,Last Reported Time: 10:03 AM,2020-12-06 15:30:11.889853
2,57 Cleveland Place,No Wait Time*,Last Reported Time: 9:09 AM,2020-12-06 15:30:11.889853
3,Bathgate Contract Post...,No Wait Time,Last Reported Time: 9:48 AM,2020-12-06 15:30:11.889853
4,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
5,Beach 39th,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
6,Bellevue Hospital Cent...,1-1.5 Hours,Last Reported Time: 10:12 AM,2020-12-06 15:30:11.889853
7,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
8,Bensonhurst 14th Avenue,30-60 Minutes*,Last Reported Time: 8:58 AM,2020-12-06 15:30:11.889853
9,Brooklyn Army Terminal,0-30 Minutes*,Last Reported Time: 9:36 AM,2020-12-06 15:30:11.889853
10,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
12,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
14,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
18,Edward Grant,1-1.5 Hours,Last Reported Time: 10:05 AM,2020-12-06 15:30:11.889853
19,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
20,EY East New York DTC,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
21,Fort Hamilton,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
22,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
23,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
24,Harlem Hospital Center,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
25,Highbridge Pool,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
26,Jacobi Medical Center,0-30 Minutes,Last Reported Time: 10:09 AM,2020-12-06 15:30:11.889853
27,JFK Airport,No Wait Time*,Last Reported Time: 9:55 AM,2020-12-06 15:30:11.889853
28,Kew Gardens,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
29,Kings County Hospital ...,1-1.5 Hours*,Last Reported Time: 9:12 AM,2020-12-06 15:30:11.889853
30,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
31,Lefferts,1-1.5 Hours,Last Reported Time: 10:03 AM,2020-12-06 15:30:11.889853
32,Lincoln Medical Center,No Wait Time,Last Reported Time: 10:01 AM,2020-12-06 15:30:11.889853
33,Mariners Harbor Library,No Wait Time*,Last Reported Time: 9:47 AM,2020-12-06 15:30:11.889853
34,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
35,Midwood,1-1.5 Hours*,Last Reported Time: 8:54 AM,2020-12-06 15:30:11.889853
36,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
37,Mt. Loretto,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
38,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
39,Northern Boulevard,0-30 Minutes*,Last Reported Time: 9:43 AM,2020-12-06 15:30:11.889853
40,Old Broadway,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
41,Queens Hospital Center,1.5-2 Hours,Last Reported Time: 10:01 AM,2020-12-06 15:30:11.889853
42,Rain Boston Road Senio...,0-30 Minutes*,Last Reported Time: 9:59 AM,2020-12-06 15:30:11.889853
43,Red Hook Recreational ...,No Wait Time*,Last Reported Time: 9:01 AM,2020-12-06 15:30:11.889853
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
45,St. Albans,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
46,St. George Ferry Termi...,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
47,St. James Recreational...,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
48,Starret City,No Wait Time*,Last Reported Time: 8:00 AM,2020-12-06 15:30:11.889853
49,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
51,Sydenham,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
54,Windsor Park Library,30-60 Minutes,Last Reported Time: 10:03 AM,2020-12-06 15:30:11.889853
55,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2020-12-06 15:30:11.889853
