,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,More Than 2 Hours,Last Reported Time: 4:43 PM,2020-12-29 22:01:01.108226
1,4101 White Plains Road,0-30 Minutes*,Last Reported Time: 2:20 PM,2020-12-29 22:01:01.108226
2,57 Cleveland Place,0-30 Minutes,Last Reported Time: 4:23 PM,2020-12-29 22:01:01.108226
3,Bathgate Contract Post...,0-30 Minutes,Last Reported Time: 4:00 PM,2020-12-29 22:01:01.108226
4,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 4:51 PM,2020-12-29 22:01:01.108226
5,Beach 39th,1-1.5 Hours*,Last Reported Time: 2:05 PM,2020-12-29 22:01:01.108226
6,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2020-12-29 22:01:01.108226
7,Belvis Diagnostic & Tr...,1.5-2 Hours*,Last Reported Time: 1:56 PM,2020-12-29 22:01:01.108226
8,Bensonhurst 14th Avenue,No Wait Time*,Last Reported Time: 3:21 PM,2020-12-29 22:01:01.108226
9,Brooklyn Army Terminal,1.5-2 Hours,Last Reported Time: 4:02 PM,2020-12-29 22:01:01.108226
10,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 4:49 PM,2020-12-29 22:01:01.108226
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-29 22:01:01.108226
12,Co-op City Retail Space,1-1.5 Hours,Last Reported Time: 4:55 PM,2020-12-29 22:01:01.108226
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-29 22:01:01.108226
14,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 3:37 PM,2020-12-29 22:01:01.108226
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-29 22:01:01.108226
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-29 22:01:01.108226
17,Cumberland Dtc,30-60 Minutes*,Last Reported Time: 2:57 PM,2020-12-29 22:01:01.108226
18,Edward Grant,1.5-2 Hours*,Last Reported Time: 10:08 AM,2020-12-29 22:01:01.108226
19,Elmhurst Hospital Cent...,30-60 Minutes,Last Reported Time: 4:02 PM,2020-12-29 22:01:01.108226
20,EY East New York DTC,30-60 Minutes*,Last Reported Time: 1:04 PM,2020-12-29 22:01:01.108226
21,Fort Hamilton,1.5-2 Hours*,Last Reported Time: 2:40 PM,2020-12-29 22:01:01.108226
22,Gouverneur Healthcare,1-1.5 Hours*,Last Reported Time: 1:10 PM,2020-12-29 22:01:01.108226
23,Greenbelt Recreational...,1.5-2 Hours,Last Reported Time: 4:19 PM,2020-12-29 22:01:01.108226
24,Harlem Hospital Center,30-60 Minutes*,Last Reported Time: 2:02 PM,2020-12-29 22:01:01.108226
25,Highbridge Pool,Not Reported Yet,Last Reported Time:,2020-12-29 22:01:01.108226
26,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2020-12-29 22:01:01.108226
27,JFK Airport,Not Reported Yet,Last Reported Time:,2020-12-29 22:01:01.108226
28,Kew Gardens,30-60 Minutes,Last Reported Time: 4:52 PM,2020-12-29 22:01:01.108226
29,Kings County Hospital ...,1-1.5 Hours,Last Reported Time: 4:03 PM,2020-12-29 22:01:01.108226
