,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:17 PM,2021-03-05 21:45:28.330744
1,4101 White Plains Road,No Wait Time,Last Reported Time: 4:04 PM,2021-03-05 21:45:28.330744
2,57 Cleveland Place,No Wait Time*,Last Reported Time: 3:47 PM,2021-03-05 21:45:28.330744
3,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 4:31 PM,2021-03-05 21:45:28.330744
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-05 21:45:28.330744
5,Bellevue Hospital Cent...,No Wait Time*,Last Reported Time: 2:00 PM,2021-03-05 21:45:28.330744
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 11:47 AM,2021-03-05 21:45:28.330744
7,Bensonhurst 14th Avenue,No Wait Time*,Last Reported Time: 1:01 PM,2021-03-05 21:45:28.330744
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 4:36 PM,2021-03-05 21:45:28.330744
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-05 21:45:28.330744
10,Co-op City Retail Space,0-30 Minutes*,Last Reported Time: 2:39 PM,2021-03-05 21:45:28.330744
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-05 21:45:28.330744
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 3:02 PM,2021-03-05 21:45:28.330744
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 3:02 PM,2021-03-05 21:45:28.330744
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-05 21:45:28.330744
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-05 21:45:28.330744
16,Cumberland Dtc,No Wait Time*,Last Reported Time: 1:58 PM,2021-03-05 21:45:28.330744
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-05 21:45:28.330744
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-05 21:45:28.330744
19,EY East New York DTC,30-60 Minutes*,Last Reported Time: 2:01 PM,2021-03-05 21:45:28.330744
20,Fort Hamilton,0-30 Minutes*,Last Reported Time: 2:41 PM,2021-03-05 21:45:28.330744
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-03-05 21:45:28.330744
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-03-05 21:45:28.330744
23,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 2:07 PM,2021-03-05 21:45:28.330744
