,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-02-13 13:34:52.057369
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-13 13:34:52.057369
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2021-02-13 13:34:52.057369
3,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2021-02-13 13:34:52.057369
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-13 13:34:52.057369
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-13 13:34:52.057369
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-02-13 13:34:52.057369
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-02-13 13:34:52.057369
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-02-13 13:34:52.057369
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-13 13:34:52.057369
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-02-13 13:34:52.057369
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-13 13:34:52.057369
12,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-02-13 13:34:52.057369
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-13 13:34:52.057369
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-13 13:34:52.057369
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-13 13:34:52.057369
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-13 13:34:52.057369
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-13 13:34:52.057369
18,EY East New York DTC,0-30 Minutes,Last Reported Time: 8:07 AM,2021-02-13 13:34:52.057369
19,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-02-13 13:34:52.057369
