,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
2,57 Cleveland Place,No Wait Time,Last Reported Time: 10:12 AM,2021-03-06 15:54:42.441875
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 10:00 AM,2021-03-06 15:54:42.441875
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
6,Belvis Diagnostic & Tr...,No Wait Time,Last Reported Time: 10:14 AM,2021-03-06 15:54:42.441875
7,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 10:33 AM,2021-03-06 15:54:42.441875
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 10:00 AM,2021-03-06 15:54:42.441875
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
12,CU Homecrest,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
13,CU Jonathan Williams C...,0-30 Minutes,Last Reported Time: 10:39 AM,2021-03-06 15:54:42.441875
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
16,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
19,EY East New York DTC,No Wait Time,Last Reported Time: 10:27 AM,2021-03-06 15:54:42.441875
20,Fort Hamilton,0-30 Minutes,Last Reported Time: 10:45 AM,2021-03-06 15:54:42.441875
21,Gouverneur Healthcare,No Wait Time*,Last Reported Time: 9:04 AM,2021-03-06 15:54:42.441875
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
23,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 9:17 AM,2021-03-06 15:54:42.441875
24,Highbridge Pool,No Wait Time,Last Reported Time: 10:33 AM,2021-03-06 15:54:42.441875
25,Jacobi Medical Center,1-1.5 Hours,Last Reported Time: 10:46 AM,2021-03-06 15:54:42.441875
26,JFK Airport,0-30 Minutes*,Last Reported Time: 8:08 AM,2021-03-06 15:54:42.441875
27,Kew Gardens,No Wait Time,Last Reported Time: 10:48 AM,2021-03-06 15:54:42.441875
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 10:38 AM,2021-03-06 15:54:42.441875
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
30,Lefferts,0-30 Minutes,Last Reported Time: 10:01 AM,2021-03-06 15:54:42.441875
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 10:04 AM,2021-03-06 15:54:42.441875
32,Mariners Harbor Library,No Wait Time*,Last Reported Time: 9:07 AM,2021-03-06 15:54:42.441875
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
34,Midwood,No Wait Time,Last Reported Time: 10:11 AM,2021-03-06 15:54:42.441875
35,Morrisania Diagnostic ...,0-30 Minutes*,Last Reported Time: 9:50 AM,2021-03-06 15:54:42.441875
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
38,Old Broadway,No Wait Time,Last Reported Time: 10:34 AM,2021-03-06 15:54:42.441875
39,Queens Hospital Center,30-60 Minutes*,Last Reported Time: 9:35 AM,2021-03-06 15:54:42.441875
40,Rain Boston Road Senio...,No Wait Time*,Last Reported Time: 9:49 AM,2021-03-06 15:54:42.441875
41,Red Hook Recreational ...,No Wait Time,Last Reported Time: 10:00 AM,2021-03-06 15:54:42.441875
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
44,St. George Ferry Termi...,0-30 Minutes*,Last Reported Time: 8:37 AM,2021-03-06 15:54:42.441875
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
46,Starret City,0-30 Minutes*,Last Reported Time: 9:09 AM,2021-03-06 15:54:42.441875
47,SY Dyckman Lcdla,0-30 Minutes,Last Reported Time: 10:10 AM,2021-03-06 15:54:42.441875
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
49,Sydenham,0-30 Minutes,Last Reported Time: 10:30 AM,2021-03-06 15:54:42.441875
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
52,Windsor Park Library,0-30 Minutes,Last Reported Time: 10:42 AM,2021-03-06 15:54:42.441875
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-03-06 15:54:42.441875
54,Last Reported Time:,,,2021-03-06 15:54:42.441875
55,Last Reported Time:,,,2021-03-06 15:54:42.441875
56,,,,2021-03-06 15:54:42.441875
57,,,,2021-03-06 15:54:42.441875
58,,,,2021-03-06 15:54:42.441875
59,if you require urgent virtual care.,,,2021-03-06 15:54:42.441875
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-03-06 15:54:42.441875
61,,,,2021-03-06 15:54:42.441875
62,,,,2021-03-06 15:54:42.441875
63,,,,2021-03-06 15:54:42.441875
