,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 12:05 PM,2021-03-12 17:47:12.134312
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-12 17:47:12.134312
2,57 Cleveland Place,No Wait Time*,Last Reported Time: 10:54 AM,2021-03-12 17:47:12.134312
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 12:05 PM,2021-03-12 17:47:12.134312
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-12 17:47:12.134312
5,Bellevue Hospital Cent...,30-60 Minutes*,Last Reported Time: 10:13 AM,2021-03-12 17:47:12.134312
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 11:45 AM,2021-03-12 17:47:12.134312
7,Bensonhurst 14th Avenue,No Wait Time*,Last Reported Time: 10:49 AM,2021-03-12 17:47:12.134312
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 9:42 AM,2021-03-12 17:47:12.134312
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-12 17:47:12.134312
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-03-12 17:47:12.134312
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-12 17:47:12.134312
12,CU Homecrest,No Wait Time*,Last Reported Time: 11:22 AM,2021-03-12 17:47:12.134312
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 11:22 AM,2021-03-12 17:47:12.134312
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-12 17:47:12.134312
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-12 17:47:12.134312
16,Cumberland Dtc,No Wait Time*,Last Reported Time: 10:00 AM,2021-03-12 17:47:12.134312
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-12 17:47:12.134312
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-12 17:47:12.134312
19,EY East New York DTC,No Wait Time*,Last Reported Time: 10:46 AM,2021-03-12 17:47:12.134312
20,Fort Hamilton,30-60 Minutes,Last Reported Time: 12:01 PM,2021-03-12 17:47:12.134312
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-03-12 17:47:12.134312
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-03-12 17:47:12.134312
23,Harlem Hospital Center,No Wait Time,Last Reported Time: 12:04 PM,2021-03-12 17:47:12.134312
