,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:16 PM,2020-12-11 23:11:25.789218
1,4101 White Plains Road,30-60 Minutes,Last Reported Time: 4:33 PM,2020-12-11 23:11:25.789218
2,57 Cleveland Place,0-30 Minutes,Last Reported Time: 4:05 PM,2020-12-11 23:11:25.789218
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2020-12-11 23:11:25.789218
4,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 4:02 PM,2020-12-11 23:11:25.789218
5,Beach 39th,No Wait Time,Last Reported Time: 5:53 PM,2020-12-11 23:11:25.789218
6,Bellevue Hospital Cent...,1-1.5 Hours*,Last Reported Time: 2:07 PM,2020-12-11 23:11:25.789218
7,Belvis Diagnostic & Tr...,30-60 Minutes*,Last Reported Time: 1:51 PM,2020-12-11 23:11:25.789218
8,Bensonhurst 14th Avenue,1-1.5 Hours,Last Reported Time: 5:52 PM,2020-12-11 23:11:25.789218
9,Brooklyn Army Terminal,Not Reported Yet,Last Reported Time:,2020-12-11 23:11:25.789218
10,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 3:30 PM,2020-12-11 23:11:25.789218
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-11 23:11:25.789218
12,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 4:19 PM,2020-12-11 23:11:25.789218
13,Coney Island Hospital ...,0-30 Minutes*,Last Reported Time: 12:42 PM,2020-12-11 23:11:25.789218
14,CU Jonathan Williams C...,30-60 Minutes*,Last Reported Time: 3:21 PM,2020-12-11 23:11:25.789218
15,CU Vanderbilt,30-60 Minutes*,Last Reported Time: 11:14 AM,2020-12-11 23:11:25.789218
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-11 23:11:25.789218
17,Cumberland Dtc,0-30 Minutes*,Last Reported Time: 9:20 AM,2020-12-11 23:11:25.789218
18,Edward Grant,30-60 Minutes*,Last Reported Time: 1:38 PM,2020-12-11 23:11:25.789218
19,Elmhurst Hospital Cent...,30-60 Minutes,Last Reported Time: 4:28 PM,2020-12-11 23:11:25.789218
20,EY East New York DTC,0-30 Minutes*,Last Reported Time: 3:17 PM,2020-12-11 23:11:25.789218
21,Fort Hamilton,1.5-2 Hours,Last Reported Time: 3:35 PM,2020-12-11 23:11:25.789218
22,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2020-12-11 23:11:25.789218
23,Greenbelt Recreational...,1-1.5 Hours,Last Reported Time: 4:08 PM,2020-12-11 23:11:25.789218
24,Harlem Hospital Center,More Than 2 Hours*,Last Reported Time: 2:46 PM,2020-12-11 23:11:25.789218
25,Highbridge Pool,More Than 2 Hours,Last Reported Time: 5:05 PM,2020-12-11 23:11:25.789218
26,Jacobi Medical Center,0-30 Minutes*,Last Reported Time: 2:05 PM,2020-12-11 23:11:25.789218
27,JFK Airport,0-30 Minutes,Last Reported Time: 5:42 PM,2020-12-11 23:11:25.789218
28,Kew Gardens,1-1.5 Hours*,Last Reported Time: 3:00 PM,2020-12-11 23:11:25.789218
29,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 4:06 PM,2020-12-11 23:11:25.789218
30,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2020-12-11 23:11:25.789218
31,Lefferts,0-30 Minutes,Last Reported Time: 4:11 PM,2020-12-11 23:11:25.789218
32,Lincoln Medical Center,No Wait Time,Last Reported Time: 4:07 PM,2020-12-11 23:11:25.789218
33,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 4:27 PM,2020-12-11 23:11:25.789218
34,Metropolitan Hospital ...,0-30 Minutes*,Last Reported Time: 11:33 AM,2020-12-11 23:11:25.789218
35,Midwood,More Than 2 Hours,Last Reported Time: 4:32 PM,2020-12-11 23:11:25.789218
36,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 1:51 PM,2020-12-11 23:11:25.789218
37,Mt. Loretto,1.5-2 Hours*,Last Reported Time: 10:39 AM,2020-12-11 23:11:25.789218
38,North Central Bronx Ho...,30-60 Minutes*,Last Reported Time: 3:22 PM,2020-12-11 23:11:25.789218
