,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,0-30 Minutes,Last Reported Time: 3:03 PM,2020-12-27 20:55:08.098033
1,4101 White Plains Road,No Wait Time,Last Reported Time: 2:17 PM,2020-12-27 20:55:08.098033
2,57 Cleveland Place,0-30 Minutes,Last Reported Time: 2:01 PM,2020-12-27 20:55:08.098033
3,Bathgate Contract Post...,No Wait Time,Last Reported Time: 2:10 PM,2020-12-27 20:55:08.098033
4,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 3:23 PM,2020-12-27 20:55:08.098033
5,Beach 39th,Not Reported Yet,Last Reported Time:,2020-12-27 20:55:08.098033
6,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2020-12-27 20:55:08.098033
7,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 11:44 AM,2020-12-27 20:55:08.098033
8,Bensonhurst 14th Avenue,1.5-2 Hours*,Last Reported Time: 10:41 AM,2020-12-27 20:55:08.098033
9,Brooklyn Army Terminal,30-60 Minutes,Last Reported Time: 2:25 PM,2020-12-27 20:55:08.098033
10,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 2:23 PM,2020-12-27 20:55:08.098033
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-27 20:55:08.098033
12,Co-op City Retail Space,30-60 Minutes,Last Reported Time: 3:20 PM,2020-12-27 20:55:08.098033
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-27 20:55:08.098033
14,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 12:34 PM,2020-12-27 20:55:08.098033
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-27 20:55:08.098033
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-27 20:55:08.098033
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2020-12-27 20:55:08.098033
18,Edward Grant,30-60 Minutes*,Last Reported Time: 12:21 PM,2020-12-27 20:55:08.098033
19,Elmhurst Hospital Cent...,0-30 Minutes,Last Reported Time: 2:08 PM,2020-12-27 20:55:08.098033
20,EY East New York DTC,No Wait Time,Last Reported Time: 2:37 PM,2020-12-27 20:55:08.098033
21,Fort Hamilton,1-1.5 Hours,Last Reported Time: 2:57 PM,2020-12-27 20:55:08.098033
22,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 1:01 PM,2020-12-27 20:55:08.098033
