,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:50 PM,2021-02-09 23:11:28.035934
1,4101 White Plains Road,No Wait Time,Last Reported Time: 4:05 PM,2021-02-09 23:11:28.035934
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:35 PM,2021-02-09 23:11:28.035934
3,Bay Ridge 5th Avenue,No Wait Time*,Last Reported Time: 2:11 PM,2021-02-09 23:11:28.035934
4,Beach 39th,0-30 Minutes,Last Reported Time: 5:06 PM,2021-02-09 23:11:28.035934
5,Bellevue Hospital Cent...,0-30 Minutes*,Last Reported Time: 2:30 PM,2021-02-09 23:11:28.035934
6,Belvis Diagnostic & Tr...,30-60 Minutes*,Last Reported Time: 1:43 PM,2021-02-09 23:11:28.035934
7,Bensonhurst 14th Avenue,30-60 Minutes,Last Reported Time: 5:47 PM,2021-02-09 23:11:28.035934
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 5:04 PM,2021-02-09 23:11:28.035934
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-09 23:11:28.035934
10,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 4:05 PM,2021-02-09 23:11:28.035934
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-09 23:11:28.035934
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 2:21 PM,2021-02-09 23:11:28.035934
13,CU Vanderbilt,No Wait Time,Last Reported Time: 5:33 PM,2021-02-09 23:11:28.035934
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-09 23:11:28.035934
15,Cumberland Dtc,No Wait Time*,Last Reported Time: 3:00 PM,2021-02-09 23:11:28.035934
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-09 23:11:28.035934
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-09 23:11:28.035934
18,EY East New York DTC,0-30 Minutes*,Last Reported Time: 2:50 PM,2021-02-09 23:11:28.035934
19,Fort Hamilton,0-30 Minutes,Last Reported Time: 4:43 PM,2021-02-09 23:11:28.035934
20,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 8:46 AM,2021-02-09 23:11:28.035934
21,Greenbelt Recreational...,No Wait Time,Last Reported Time: 4:16 PM,2021-02-09 23:11:28.035934
22,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 2:00 PM,2021-02-09 23:11:28.035934
23,Highbridge Pool,No Wait Time*,Last Reported Time: 2:37 PM,2021-02-09 23:11:28.035934
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-09 23:11:28.035934
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-09 23:11:28.035934
26,Kew Gardens,No Wait Time,Last Reported Time: 5:57 PM,2021-02-09 23:11:28.035934
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 5:44 PM,2021-02-09 23:11:28.035934
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-09 23:11:28.035934
29,Lefferts,No Wait Time,Last Reported Time: 5:08 PM,2021-02-09 23:11:28.035934
30,Lincoln Medical Center,30-60 Minutes*,Last Reported Time: 1:00 PM,2021-02-09 23:11:28.035934
31,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 3:56 PM,2021-02-09 23:11:28.035934
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-09 23:11:28.035934
33,Midwood,0-30 Minutes*,Last Reported Time: 3:01 PM,2021-02-09 23:11:28.035934
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-02-09 23:11:28.035934
35,Mt. Loretto,30-60 Minutes*,Last Reported Time: 3:06 PM,2021-02-09 23:11:28.035934
36,North Central Bronx Ho...,1-1.5 Hours*,Last Reported Time: 3:19 PM,2021-02-09 23:11:28.035934
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-09 23:11:28.035934
38,Old Broadway,0-30 Minutes*,Last Reported Time: 3:10 PM,2021-02-09 23:11:28.035934
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-09 23:11:28.035934
40,Rain Boston Road Senio...,0-30 Minutes*,Last Reported Time: 9:59 AM,2021-02-09 23:11:28.035934
41,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 4:59 PM,2021-02-09 23:11:28.035934
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-09 23:11:28.035934
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-09 23:11:28.035934
44,St. George Ferry Termi...,30-60 Minutes*,Last Reported Time: 3:04 PM,2021-02-09 23:11:28.035934
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-09 23:11:28.035934
46,Starret City,No Wait Time,Last Reported Time: 5:12 PM,2021-02-09 23:11:28.035934
47,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2021-02-09 23:11:28.035934
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-02-09 23:11:28.035934
49,Sydenham,Not Reported Yet,Last Reported Time:,2021-02-09 23:11:28.035934
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-02-09 23:11:28.035934
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-02-09 23:11:28.035934
52,Windsor Park Library,Not Reported Yet,Last Reported Time:,2021-02-09 23:11:28.035934
53,Woodhull Medical Center,30-60 Minutes*,Last Reported Time: 11:52 AM,2021-02-09 23:11:28.035934
54,Last Reported Time:,,,2021-02-09 23:11:28.035934
55,Last Reported Time:,,,2021-02-09 23:11:28.035934
56,,,,2021-02-09 23:11:28.035934
57,,,,2021-02-09 23:11:28.035934
58,,,,2021-02-09 23:11:28.035934
59,if you require urgent virtual care.,,,2021-02-09 23:11:28.035934
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-02-09 23:11:28.035934
61,,,,2021-02-09 23:11:28.035934
62,,,,2021-02-09 23:11:28.035934
63,,,,2021-02-09 23:11:28.035934
