,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
4,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
5,Beach 39th,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
6,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
7,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
8,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
9,Brooklyn Army Terminal,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
10,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
12,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
14,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
18,Edward Grant,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
19,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
20,EY East New York DTC,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
21,Fort Hamilton,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
22,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
23,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
24,Harlem Hospital Center,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
25,Highbridge Pool,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
26,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
27,JFK Airport,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
28,Kew Gardens,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
29,Kings County Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
30,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
31,Lefferts,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
32,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
33,Mariners Harbor Library,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
34,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
35,Midwood,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
36,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
37,Mt. Loretto,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
38,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
39,Northern Boulevard,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
40,Old Broadway,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
41,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
42,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
43,Red Hook Recreational ...,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
45,St. Albans,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
46,St. George Ferry Termi...,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
47,St. James Recreational...,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
48,Starret City,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
49,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
51,Sydenham,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
54,Windsor Park Library,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
55,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2020-12-25 21:33:30.165088
