,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 3:17 PM,2021-03-04 20:49:58.130109
1,4101 White Plains Road,No Wait Time,Last Reported Time: 2:36 PM,2021-03-04 20:49:58.130109
2,57 Cleveland Place,No Wait Time,Last Reported Time: 3:02 PM,2021-03-04 20:49:58.130109
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 2:46 PM,2021-03-04 20:49:58.130109
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-04 20:49:58.130109
5,Bellevue Hospital Cent...,1.5-2 Hours*,Last Reported Time: 12:17 PM,2021-03-04 20:49:58.130109
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 11:54 AM,2021-03-04 20:49:58.130109
7,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 2:53 PM,2021-03-04 20:49:58.130109
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 1:03 PM,2021-03-04 20:49:58.130109
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-04 20:49:58.130109
10,Co-op City Retail Space,0-30 Minutes*,Last Reported Time: 10:48 AM,2021-03-04 20:49:58.130109
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-04 20:49:58.130109
12,CU Homecrest,No Wait Time,Last Reported Time: 2:57 PM,2021-03-04 20:49:58.130109
13,CU Jonathan Williams C...,No Wait Time,Last Reported Time: 2:58 PM,2021-03-04 20:49:58.130109
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-04 20:49:58.130109
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-04 20:49:58.130109
16,Cumberland Dtc,No Wait Time,Last Reported Time: 3:15 PM,2021-03-04 20:49:58.130109
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-04 20:49:58.130109
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-04 20:49:58.130109
19,EY East New York DTC,0-30 Minutes,Last Reported Time: 2:38 PM,2021-03-04 20:49:58.130109
20,Fort Hamilton,0-30 Minutes,Last Reported Time: 2:56 PM,2021-03-04 20:49:58.130109
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-03-04 20:49:58.130109
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-03-04 20:49:58.130109
23,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 2:48 PM,2021-03-04 20:49:58.130109
24,Highbridge Pool,No Wait Time,Last Reported Time: 2:01 PM,2021-03-04 20:49:58.130109
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-04 20:49:58.130109
26,JFK Airport,0-30 Minutes,Last Reported Time: 2:45 PM,2021-03-04 20:49:58.130109
27,Kew Gardens,0-30 Minutes,Last Reported Time: 2:30 PM,2021-03-04 20:49:58.130109
