,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 8:35 AM,2021-02-11 14:42:26.574723
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
2,57 Cleveland Place,No Wait Time,Last Reported Time: 8:06 AM,2021-02-11 14:42:26.574723
3,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
5,Bellevue Hospital Cent...,30-60 Minutes,Last Reported Time: 8:07 AM,2021-02-11 14:42:26.574723
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
12,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
18,EY East New York DTC,0-30 Minutes,Last Reported Time: 8:00 AM,2021-02-11 14:42:26.574723
19,Fort Hamilton,0-30 Minutes,Last Reported Time: 9:17 AM,2021-02-11 14:42:26.574723
20,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
22,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 8:18 AM,2021-02-11 14:42:26.574723
23,Highbridge Pool,0-30 Minutes,Last Reported Time: 9:20 AM,2021-02-11 14:42:26.574723
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
26,Kew Gardens,0-30 Minutes,Last Reported Time: 9:11 AM,2021-02-11 14:42:26.574723
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 8:47 AM,2021-02-11 14:42:26.574723
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
29,Lefferts,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
30,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-02-11 14:42:26.574723
31,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 9:14 AM,2021-02-11 14:42:26.574723
