,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
4,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
5,Beach 39th,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
6,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
7,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
8,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
9,Brooklyn Army Terminal,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
10,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
12,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
14,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
18,Edward Grant,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
19,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
20,EY East New York DTC,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
21,Fort Hamilton,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
22,Gouverneur Healthcare,30-60 Minutes,Last Reported Time: 8:42 AM,2020-12-19 14:13:34.010872
23,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
24,Harlem Hospital Center,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
25,Highbridge Pool,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
26,Jacobi Medical Center,0-30 Minutes,Last Reported Time: 8:31 AM,2020-12-19 14:13:34.010872
27,JFK Airport,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
28,Kew Gardens,0-30 Minutes,Last Reported Time: 8:10 AM,2020-12-19 14:13:34.010872
29,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 8:55 AM,2020-12-19 14:13:34.010872
30,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
31,Lefferts,30-60 Minutes,Last Reported Time: 8:23 AM,2020-12-19 14:13:34.010872
32,Lincoln Medical Center,No Wait Time,Last Reported Time: 8:58 AM,2020-12-19 14:13:34.010872
33,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 8:29 AM,2020-12-19 14:13:34.010872
34,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
35,Midwood,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
36,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
37,Mt. Loretto,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
38,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
39,Northern Boulevard,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
40,Old Broadway,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
41,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
42,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
43,Red Hook Recreational ...,30-60 Minutes,Last Reported Time: 8:57 AM,2020-12-19 14:13:34.010872
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
45,St. Albans,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
46,St. George Ferry Termi...,1-1.5 Hours,Last Reported Time: 8:08 AM,2020-12-19 14:13:34.010872
47,St. James Recreational...,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
48,Starret City,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
49,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
51,Sydenham,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
54,Windsor Park Library,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
55,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2020-12-19 14:13:34.010872
