,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
3,Bay Ridge 5th Avenue,No Wait Time*,Last Reported Time: 1:28 PM,2021-02-07 20:10:49.742293
4,Beach 39th,No Wait Time,Last Reported Time: 2:20 PM,2021-02-07 20:10:49.742293
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
6,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 11:55 AM,2021-02-07 20:10:49.742293
7,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 2:46 PM,2021-02-07 20:10:49.742293
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
10,Co-op City Retail Space,No Wait Time,Last Reported Time: 3:08 PM,2021-02-07 20:10:49.742293
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 1:46 PM,2021-02-07 20:10:49.742293
13,CU Vanderbilt,No Wait Time*,Last Reported Time: 10:27 AM,2021-02-07 20:10:49.742293
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
16,Edward Grant,0-30 Minutes*,Last Reported Time: 10:26 AM,2021-02-07 20:10:49.742293
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
18,EY East New York DTC,No Wait Time,Last Reported Time: 2:12 PM,2021-02-07 20:10:49.742293
19,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
20,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 11:33 AM,2021-02-07 20:10:49.742293
21,Greenbelt Recreational...,No Wait Time,Last Reported Time: 2:21 PM,2021-02-07 20:10:49.742293
22,Harlem Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
23,Highbridge Pool,No Wait Time,Last Reported Time: 3:01 PM,2021-02-07 20:10:49.742293
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
26,Kew Gardens,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
27,Kings County Hospital ...,No Wait Time,Last Reported Time: 2:37 PM,2021-02-07 20:10:49.742293
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
29,Lefferts,No Wait Time,Last Reported Time: 2:01 PM,2021-02-07 20:10:49.742293
30,Lincoln Medical Center,No Wait Time,Last Reported Time: 3:10 PM,2021-02-07 20:10:49.742293
31,Mariners Harbor Library,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
33,Midwood,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
35,Mt. Loretto,0-30 Minutes,Last Reported Time: 2:01 PM,2021-02-07 20:10:49.742293
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
38,Old Broadway,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
39,Queens Hospital Center,30-60 Minutes*,Last Reported Time: 11:12 AM,2021-02-07 20:10:49.742293
40,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
41,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 2:27 PM,2021-02-07 20:10:49.742293
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
44,St. George Ferry Termi...,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
46,Starret City,No Wait Time,Last Reported Time: 2:33 PM,2021-02-07 20:10:49.742293
47,SY Dyckman Lcdla,0-30 Minutes*,Last Reported Time: 10:06 AM,2021-02-07 20:10:49.742293
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
49,Sydenham,0-30 Minutes*,Last Reported Time: 10:06 AM,2021-02-07 20:10:49.742293
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
52,Windsor Park Library,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-02-07 20:10:49.742293
54,Last Reported Time:,,,2021-02-07 20:10:49.742293
55,Last Reported Time:,,,2021-02-07 20:10:49.742293
56,,,,2021-02-07 20:10:49.742293
57,,,,2021-02-07 20:10:49.742293
58,,,,2021-02-07 20:10:49.742293
59,if you require urgent virtual care.,,,2021-02-07 20:10:49.742293
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-02-07 20:10:49.742293
61,,,,2021-02-07 20:10:49.742293
62,,,,2021-02-07 20:10:49.742293
63,,,,2021-02-07 20:10:49.742293
