,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 2:13 PM,2020-12-08 20:10:26.952252
1,4101 White Plains Road,1.5-2 Hours,Last Reported Time: 2:03 PM,2020-12-08 20:10:26.952252
2,57 Cleveland Place,No Wait Time,Last Reported Time: 2:13 PM,2020-12-08 20:10:26.952252
3,Bathgate Contract Post...,No Wait Time,Last Reported Time: 2:00 PM,2020-12-08 20:10:26.952252
4,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2020-12-08 20:10:26.952252
5,Beach 39th,30-60 Minutes,Last Reported Time: 1:47 PM,2020-12-08 20:10:26.952252
6,Bellevue Hospital Cent...,30-60 Minutes,Last Reported Time: 3:00 PM,2020-12-08 20:10:26.952252
7,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2020-12-08 20:10:26.952252
8,Bensonhurst 14th Avenue,1-1.5 Hours,Last Reported Time: 2:01 PM,2020-12-08 20:10:26.952252
9,Brooklyn Army Terminal,0-30 Minutes,Last Reported Time: 2:58 PM,2020-12-08 20:10:26.952252
10,Canarsie Municipal Lot,0-30 Minutes,Last Reported Time: 2:02 PM,2020-12-08 20:10:26.952252
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-08 20:10:26.952252
12,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 2:08 PM,2020-12-08 20:10:26.952252
13,Coney Island Hospital ...,0-30 Minutes,Last Reported Time: 3:05 PM,2020-12-08 20:10:26.952252
14,CU Jonathan Williams C...,30-60 Minutes*,Last Reported Time: 1:43 PM,2020-12-08 20:10:26.952252
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-08 20:10:26.952252
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-08 20:10:26.952252
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2020-12-08 20:10:26.952252
18,Edward Grant,30-60 Minutes*,Last Reported Time: 10:36 AM,2020-12-08 20:10:26.952252
19,Elmhurst Hospital Cent...,30-60 Minutes,Last Reported Time: 2:28 PM,2020-12-08 20:10:26.952252
20,EY East New York DTC,Not Reported Yet,Last Reported Time:,2020-12-08 20:10:26.952252
21,Fort Hamilton,30-60 Minutes,Last Reported Time: 2:17 PM,2020-12-08 20:10:26.952252
22,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2020-12-08 20:10:26.952252
23,Greenbelt Recreational...,30-60 Minutes*,Last Reported Time: 11:11 AM,2020-12-08 20:10:26.952252
24,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 2:04 PM,2020-12-08 20:10:26.952252
25,Highbridge Pool,1-1.5 Hours,Last Reported Time: 2:12 PM,2020-12-08 20:10:26.952252
