,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,30-60 Minutes*,Last Reported Time: 12:18 PM,2020-12-19 19:38:28.113262
1,4101 White Plains Road,30-60 Minutes,Last Reported Time: 2:01 PM,2020-12-19 19:38:28.113262
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2020-12-19 19:38:28.113262
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2020-12-19 19:38:28.113262
4,Bay Ridge 5th Avenue,30-60 Minutes,Last Reported Time: 2:03 PM,2020-12-19 19:38:28.113262
5,Beach 39th,1.5-2 Hours,Last Reported Time: 2:11 PM,2020-12-19 19:38:28.113262
6,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2020-12-19 19:38:28.113262
7,Belvis Diagnostic & Tr...,30-60 Minutes*,Last Reported Time: 1:50 PM,2020-12-19 19:38:28.113262
8,Bensonhurst 14th Avenue,1-1.5 Hours,Last Reported Time: 2:14 PM,2020-12-19 19:38:28.113262
9,Brooklyn Army Terminal,Not Reported Yet,Last Reported Time:,2020-12-19 19:38:28.113262
10,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 12:55 PM,2020-12-19 19:38:28.113262
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-19 19:38:28.113262
12,Co-op City Retail Space,30-60 Minutes*,Last Reported Time: 12:08 PM,2020-12-19 19:38:28.113262
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-19 19:38:28.113262
14,CU Jonathan Williams C...,1-1.5 Hours*,Last Reported Time: 1:13 PM,2020-12-19 19:38:28.113262
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-19 19:38:28.113262
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-19 19:38:28.113262
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2020-12-19 19:38:28.113262
18,Edward Grant,Not Reported Yet,Last Reported Time:,2020-12-19 19:38:28.113262
19,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2020-12-19 19:38:28.113262
20,EY East New York DTC,0-30 Minutes*,Last Reported Time: 1:30 PM,2020-12-19 19:38:28.113262
21,Fort Hamilton,1-1.5 Hours,Last Reported Time: 1:48 PM,2020-12-19 19:38:28.113262
22,Gouverneur Healthcare,30-60 Minutes*,Last Reported Time: 12:36 PM,2020-12-19 19:38:28.113262
23,Greenbelt Recreational...,1.5-2 Hours,Last Reported Time: 2:08 PM,2020-12-19 19:38:28.113262
24,Harlem Hospital Center,30-60 Minutes*,Last Reported Time: 1:56 PM,2020-12-19 19:38:28.113262
25,Highbridge Pool,More Than 2 Hours,Last Reported Time: 2:01 PM,2020-12-19 19:38:28.113262
26,Jacobi Medical Center,1.5-2 Hours*,Last Reported Time: 1:01 PM,2020-12-19 19:38:28.113262
27,JFK Airport,0-30 Minutes*,Last Reported Time: 12:03 PM,2020-12-19 19:38:28.113262
28,Kew Gardens,1.5-2 Hours*,Last Reported Time: 12:07 PM,2020-12-19 19:38:28.113262
29,Kings County Hospital ...,30-60 Minutes*,Last Reported Time: 10:05 AM,2020-12-19 19:38:28.113262
30,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2020-12-19 19:38:28.113262
