,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 2:02 PM,2021-02-26 19:18:29.568796
1,4101 White Plains Road,No Wait Time*,Last Reported Time: 12:33 PM,2021-02-26 19:18:29.568796
2,57 Cleveland Place,No Wait Time*,Last Reported Time: 1:39 PM,2021-02-26 19:18:29.568796
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 2:06 PM,2021-02-26 19:18:29.568796
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-26 19:18:29.568796
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 2:05 PM,2021-02-26 19:18:29.568796
6,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 1:54 PM,2021-02-26 19:18:29.568796
7,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 2:02 PM,2021-02-26 19:18:29.568796
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 1:09 PM,2021-02-26 19:18:29.568796
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-26 19:18:29.568796
10,Co-op City Retail Space,0-30 Minutes*,Last Reported Time: 9:39 AM,2021-02-26 19:18:29.568796
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-26 19:18:29.568796
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 1:45 PM,2021-02-26 19:18:29.568796
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 1:45 PM,2021-02-26 19:18:29.568796
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-26 19:18:29.568796
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-26 19:18:29.568796
16,Cumberland Dtc,No Wait Time*,Last Reported Time: 10:52 AM,2021-02-26 19:18:29.568796
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-26 19:18:29.568796
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-26 19:18:29.568796
19,EY East New York DTC,0-30 Minutes,Last Reported Time: 2:11 PM,2021-02-26 19:18:29.568796
20,Fort Hamilton,0-30 Minutes,Last Reported Time: 2:12 PM,2021-02-26 19:18:29.568796
21,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 12:03 PM,2021-02-26 19:18:29.568796
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-26 19:18:29.568796
23,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 12:58 PM,2021-02-26 19:18:29.568796
24,Highbridge Pool,0-30 Minutes,Last Reported Time: 2:06 PM,2021-02-26 19:18:29.568796
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-26 19:18:29.568796
26,JFK Airport,0-30 Minutes*,Last Reported Time: 12:45 PM,2021-02-26 19:18:29.568796
27,Kew Gardens,No Wait Time*,Last Reported Time: 1:19 PM,2021-02-26 19:18:29.568796
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 2:01 PM,2021-02-26 19:18:29.568796
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-26 19:18:29.568796
30,Lefferts,0-30 Minutes,Last Reported Time: 2:00 PM,2021-02-26 19:18:29.568796
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 2:00 PM,2021-02-26 19:18:29.568796
32,Mariners Harbor Library,No Wait Time*,Last Reported Time: 12:58 PM,2021-02-26 19:18:29.568796
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-26 19:18:29.568796
34,Midwood,0-30 Minutes*,Last Reported Time: 12:06 PM,2021-02-26 19:18:29.568796
35,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-02-26 19:18:29.568796
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-26 19:18:29.568796
37,Northern Boulevard,No Wait Time*,Last Reported Time: 10:03 AM,2021-02-26 19:18:29.568796
38,Old Broadway,No Wait Time,Last Reported Time: 2:11 PM,2021-02-26 19:18:29.568796
39,Queens Hospital Center,30-60 Minutes*,Last Reported Time: 12:09 PM,2021-02-26 19:18:29.568796
40,Rain Boston Road Senio...,No Wait Time*,Last Reported Time: 11:33 AM,2021-02-26 19:18:29.568796
41,Red Hook Recreational ...,No Wait Time*,Last Reported Time: 11:13 AM,2021-02-26 19:18:29.568796
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-26 19:18:29.568796
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-26 19:18:29.568796
44,St. George Ferry Termi...,0-30 Minutes*,Last Reported Time: 1:00 PM,2021-02-26 19:18:29.568796
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-26 19:18:29.568796
46,Starret City,No Wait Time,Last Reported Time: 1:56 PM,2021-02-26 19:18:29.568796
47,SY Dyckman Lcdla,0-30 Minutes,Last Reported Time: 2:00 PM,2021-02-26 19:18:29.568796
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-02-26 19:18:29.568796
49,Sydenham,0-30 Minutes,Last Reported Time: 2:05 PM,2021-02-26 19:18:29.568796
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-02-26 19:18:29.568796
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-02-26 19:18:29.568796
52,Windsor Park Library,0-30 Minutes*,Last Reported Time: 10:35 AM,2021-02-26 19:18:29.568796
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-02-26 19:18:29.568796
54,Last Reported Time:,,,2021-02-26 19:18:29.568796
55,Last Reported Time:,,,2021-02-26 19:18:29.568796
56,,,,2021-02-26 19:18:29.568796
57,,,,2021-02-26 19:18:29.568796
58,,,,2021-02-26 19:18:29.568796
59,if you require urgent virtual care.,,,2021-02-26 19:18:29.568796
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-02-26 19:18:29.568796
61,,,,2021-02-26 19:18:29.568796
62,,,,2021-02-26 19:18:29.568796
63,,,,2021-02-26 19:18:29.568796
