,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-02-06 17:04:45.891170
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-06 17:04:45.891170
2,57 Cleveland Place,No Wait Time*,Last Reported Time: 10:38 AM,2021-02-06 17:04:45.891170
3,Bay Ridge 5th Avenue,No Wait Time*,Last Reported Time: 10:05 AM,2021-02-06 17:04:45.891170
4,Beach 39th,0-30 Minutes,Last Reported Time: 12:00 PM,2021-02-06 17:04:45.891170
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-06 17:04:45.891170
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 11:51 AM,2021-02-06 17:04:45.891170
7,Bensonhurst 14th Avenue,No Wait Time*,Last Reported Time: 10:37 AM,2021-02-06 17:04:45.891170
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-02-06 17:04:45.891170
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-06 17:04:45.891170
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-02-06 17:04:45.891170
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-06 17:04:45.891170
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 10:58 AM,2021-02-06 17:04:45.891170
13,CU Vanderbilt,No Wait Time*,Last Reported Time: 10:35 AM,2021-02-06 17:04:45.891170
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-06 17:04:45.891170
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-06 17:04:45.891170
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-06 17:04:45.891170
17,Elmhurst Hospital Cent...,0-30 Minutes*,Last Reported Time: 10:13 AM,2021-02-06 17:04:45.891170
18,EY East New York DTC,No Wait Time*,Last Reported Time: 10:44 AM,2021-02-06 17:04:45.891170
19,Fort Hamilton,30-60 Minutes*,Last Reported Time: 11:13 AM,2021-02-06 17:04:45.891170
20,Gouverneur Healthcare,30-60 Minutes*,Last Reported Time: 10:44 AM,2021-02-06 17:04:45.891170
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-06 17:04:45.891170
22,Harlem Hospital Center,30-60 Minutes*,Last Reported Time: 10:50 AM,2021-02-06 17:04:45.891170
23,Highbridge Pool,0-30 Minutes*,Last Reported Time: 10:01 AM,2021-02-06 17:04:45.891170
24,Jacobi Medical Center,1.5-2 Hours*,Last Reported Time: 10:25 AM,2021-02-06 17:04:45.891170
25,JFK Airport,0-30 Minutes*,Last Reported Time: 10:14 AM,2021-02-06 17:04:45.891170
26,Kew Gardens,1-1.5 Hours*,Last Reported Time: 10:19 AM,2021-02-06 17:04:45.891170
27,Kings County Hospital ...,0-30 Minutes*,Last Reported Time: 10:21 AM,2021-02-06 17:04:45.891170
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-06 17:04:45.891170
29,Lefferts,0-30 Minutes*,Last Reported Time: 10:09 AM,2021-02-06 17:04:45.891170
30,Lincoln Medical Center,No Wait Time*,Last Reported Time: 10:29 AM,2021-02-06 17:04:45.891170
31,Mariners Harbor Library,30-60 Minutes*,Last Reported Time: 9:37 AM,2021-02-06 17:04:45.891170
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-06 17:04:45.891170
33,Midwood,0-30 Minutes*,Last Reported Time: 10:25 AM,2021-02-06 17:04:45.891170
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-02-06 17:04:45.891170
