,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 12:32 PM,2021-02-24 18:12:11.200891
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
2,57 Cleveland Place,No Wait Time,Last Reported Time: 12:10 PM,2021-02-24 18:12:11.200891
3,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 12:56 PM,2021-02-24 18:12:11.200891
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
5,Bellevue Hospital Cent...,30-60 Minutes,Last Reported Time: 12:15 PM,2021-02-24 18:12:11.200891
6,Belvis Diagnostic & Tr...,1-1.5 Hours*,Last Reported Time: 11:54 AM,2021-02-24 18:12:11.200891
7,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 12:51 PM,2021-02-24 18:12:11.200891
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 12:10 PM,2021-02-24 18:12:11.200891
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
10,Co-op City Retail Space,0-30 Minutes*,Last Reported Time: 10:31 AM,2021-02-24 18:12:11.200891
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
12,CU Homecrest,0-30 Minutes,Last Reported Time: 12:35 PM,2021-02-24 18:12:11.200891
13,CU Jonathan Williams C...,0-30 Minutes,Last Reported Time: 12:36 PM,2021-02-24 18:12:11.200891
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
16,Cumberland Dtc,0-30 Minutes,Last Reported Time: 1:02 PM,2021-02-24 18:12:11.200891
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
19,EY East New York DTC,1-1.5 Hours,Last Reported Time: 12:06 PM,2021-02-24 18:12:11.200891
20,Fort Hamilton,No Wait Time,Last Reported Time: 11:33 AM,2021-02-24 18:12:11.200891
21,Gouverneur Healthcare,No Wait Time*,Last Reported Time: 11:54 AM,2021-02-24 18:12:11.200891
22,Greenbelt Recreational...,30-60 Minutes,Last Reported Time: 12:09 PM,2021-02-24 18:12:11.200891
23,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 12:35 PM,2021-02-24 18:12:11.200891
24,Highbridge Pool,30-60 Minutes,Last Reported Time: 1:01 PM,2021-02-24 18:12:11.200891
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
26,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
27,Kew Gardens,No Wait Time*,Last Reported Time: 10:56 AM,2021-02-24 18:12:11.200891
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 12:16 PM,2021-02-24 18:12:11.200891
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
30,Lefferts,0-30 Minutes*,Last Reported Time: 11:08 AM,2021-02-24 18:12:11.200891
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 12:55 PM,2021-02-24 18:12:11.200891
32,Mariners Harbor Library,No Wait Time,Last Reported Time: 12:02 PM,2021-02-24 18:12:11.200891
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
34,Midwood,0-30 Minutes,Last Reported Time: 12:10 PM,2021-02-24 18:12:11.200891
35,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 9:50 AM,2021-02-24 18:12:11.200891
36,Mt. Loretto,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
37,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
38,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
39,Old Broadway,No Wait Time*,Last Reported Time: 10:52 AM,2021-02-24 18:12:11.200891
40,Queens Hospital Center,30-60 Minutes,Last Reported Time: 12:39 PM,2021-02-24 18:12:11.200891
41,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
42,Red Hook Recreational ...,No Wait Time,Last Reported Time: 12:41 PM,2021-02-24 18:12:11.200891
43,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
44,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
45,St. George Ferry Termi...,No Wait Time,Last Reported Time: 1:02 PM,2021-02-24 18:12:11.200891
46,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
47,Starret City,No Wait Time,Last Reported Time: 12:02 PM,2021-02-24 18:12:11.200891
48,SY Dyckman Lcdla,0-30 Minutes,Last Reported Time: 12:02 PM,2021-02-24 18:12:11.200891
49,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
50,Sydenham,30-60 Minutes*,Last Reported Time: 10:14 AM,2021-02-24 18:12:11.200891
51,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
52,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
53,Windsor Park Library,0-30 Minutes,Last Reported Time: 12:54 PM,2021-02-24 18:12:11.200891
54,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-02-24 18:12:11.200891
55,Last Reported Time:,,,2021-02-24 18:12:11.200891
56,,,,2021-02-24 18:12:11.200891
57,,,,2021-02-24 18:12:11.200891
58,,,,2021-02-24 18:12:11.200891
59,if you require urgent virtual care.,,,2021-02-24 18:12:11.200891
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-02-24 18:12:11.200891
61,,,,2021-02-24 18:12:11.200891
62,,,,2021-02-24 18:12:11.200891
63,,,,2021-02-24 18:12:11.200891
