,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 2:14 PM,2021-02-05 19:34:25.429255
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-05 19:34:25.429255
2,57 Cleveland Place,No Wait Time*,Last Reported Time: 1:54 PM,2021-02-05 19:34:25.429255
3,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 2:04 PM,2021-02-05 19:34:25.429255
4,Beach 39th,0-30 Minutes,Last Reported Time: 2:29 PM,2021-02-05 19:34:25.429255
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 2:12 PM,2021-02-05 19:34:25.429255
6,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 11:56 AM,2021-02-05 19:34:25.429255
7,Bensonhurst 14th Avenue,0-30 Minutes*,Last Reported Time: 11:35 AM,2021-02-05 19:34:25.429255
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-02-05 19:34:25.429255
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-05 19:34:25.429255
10,Co-op City Retail Space,30-60 Minutes*,Last Reported Time: 11:30 AM,2021-02-05 19:34:25.429255
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-05 19:34:25.429255
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 12:53 PM,2021-02-05 19:34:25.429255
13,CU Vanderbilt,No Wait Time*,Last Reported Time: 12:46 PM,2021-02-05 19:34:25.429255
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-05 19:34:25.429255
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-05 19:34:25.429255
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-05 19:34:25.429255
17,Elmhurst Hospital Cent...,1-1.5 Hours*,Last Reported Time: 8:05 AM,2021-02-05 19:34:25.429255
18,EY East New York DTC,0-30 Minutes,Last Reported Time: 2:18 PM,2021-02-05 19:34:25.429255
19,Fort Hamilton,30-60 Minutes,Last Reported Time: 2:16 PM,2021-02-05 19:34:25.429255
20,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 1:05 PM,2021-02-05 19:34:25.429255
21,Greenbelt Recreational...,30-60 Minutes*,Last Reported Time: 11:17 AM,2021-02-05 19:34:25.429255
22,Harlem Hospital Center,30-60 Minutes*,Last Reported Time: 1:53 PM,2021-02-05 19:34:25.429255
23,Highbridge Pool,0-30 Minutes,Last Reported Time: 2:01 PM,2021-02-05 19:34:25.429255
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-05 19:34:25.429255
25,JFK Airport,0-30 Minutes*,Last Reported Time: 10:20 AM,2021-02-05 19:34:25.429255
26,Kew Gardens,0-30 Minutes*,Last Reported Time: 10:11 AM,2021-02-05 19:34:25.429255
