,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:09 PM,2021-02-22 21:28:03.615079
1,4101 White Plains Road,0-30 Minutes*,Last Reported Time: 12:35 PM,2021-02-22 21:28:03.615079
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:16 PM,2021-02-22 21:28:03.615079
3,Bay Ridge 5th Avenue,No Wait Time*,Last Reported Time: 12:55 PM,2021-02-22 21:28:03.615079
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-22 21:28:03.615079
5,Bellevue Hospital Cent...,0-30 Minutes*,Last Reported Time: 2:00 PM,2021-02-22 21:28:03.615079
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 1:50 PM,2021-02-22 21:28:03.615079
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-02-22 21:28:03.615079
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 3:47 PM,2021-02-22 21:28:03.615079
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-22 21:28:03.615079
10,Co-op City Retail Space,No Wait Time*,Last Reported Time: 10:46 AM,2021-02-22 21:28:03.615079
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-22 21:28:03.615079
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 3:43 PM,2021-02-22 21:28:03.615079
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 3:43 PM,2021-02-22 21:28:03.615079
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-22 21:28:03.615079
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-22 21:28:03.615079
16,Cumberland Dtc,No Wait Time*,Last Reported Time: 3:01 PM,2021-02-22 21:28:03.615079
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-22 21:28:03.615079
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-22 21:28:03.615079
19,EY East New York DTC,0-30 Minutes*,Last Reported Time: 3:02 PM,2021-02-22 21:28:03.615079
20,Fort Hamilton,No Wait Time,Last Reported Time: 3:02 PM,2021-02-22 21:28:03.615079
21,Gouverneur Healthcare,No Wait Time*,Last Reported Time: 3:01 PM,2021-02-22 21:28:03.615079
22,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 4:07 PM,2021-02-22 21:28:03.615079
23,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 2:08 PM,2021-02-22 21:28:03.615079
24,Highbridge Pool,30-60 Minutes*,Last Reported Time: 3:10 PM,2021-02-22 21:28:03.615079
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-22 21:28:03.615079
26,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-22 21:28:03.615079
27,Kew Gardens,No Wait Time,Last Reported Time: 4:09 PM,2021-02-22 21:28:03.615079
28,Kings County Hospital ...,0-30 Minutes*,Last Reported Time: 2:14 PM,2021-02-22 21:28:03.615079
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-22 21:28:03.615079
30,Lefferts,0-30 Minutes*,Last Reported Time: 12:02 PM,2021-02-22 21:28:03.615079
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 4:03 PM,2021-02-22 21:28:03.615079
32,Mariners Harbor Library,No Wait Time,Last Reported Time: 4:17 PM,2021-02-22 21:28:03.615079
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-22 21:28:03.615079
34,Midwood,No Wait Time,Last Reported Time: 4:22 PM,2021-02-22 21:28:03.615079
35,Morrisania Diagnostic ...,0-30 Minutes*,Last Reported Time: 1:50 PM,2021-02-22 21:28:03.615079
36,Mt. Loretto,Not Reported Yet,Last Reported Time:,2021-02-22 21:28:03.615079
37,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-22 21:28:03.615079
38,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-22 21:28:03.615079
39,Old Broadway,No Wait Time*,Last Reported Time: 2:52 PM,2021-02-22 21:28:03.615079
40,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-22 21:28:03.615079
41,Rain Boston Road Senio...,0-30 Minutes*,Last Reported Time: 9:59 AM,2021-02-22 21:28:03.615079
42,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 4:05 PM,2021-02-22 21:28:03.615079
43,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-22 21:28:03.615079
44,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-22 21:28:03.615079
