,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time*,Last Reported Time: 10:51 AM,2021-02-16 17:06:19.649776
1,4101 White Plains Road,No Wait Time*,Last Reported Time: 11:53 AM,2021-02-16 17:06:19.649776
2,57 Cleveland Place,No Wait Time*,Last Reported Time: 10:00 AM,2021-02-16 17:06:19.649776
3,Bay Ridge 5th Avenue,No Wait Time*,Last Reported Time: 11:03 AM,2021-02-16 17:06:19.649776
4,Beach 39th,0-30 Minutes*,Last Reported Time: 10:05 AM,2021-02-16 17:06:19.649776
5,Bellevue Hospital Cent...,1.5-2 Hours,Last Reported Time: 12:03 PM,2021-02-16 17:06:19.649776
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-02-16 17:06:19.649776
7,Bensonhurst 14th Avenue,0-30 Minutes*,Last Reported Time: 10:13 AM,2021-02-16 17:06:19.649776
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 10:10 AM,2021-02-16 17:06:19.649776
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-16 17:06:19.649776
10,Co-op City Retail Space,No Wait Time*,Last Reported Time: 10:27 AM,2021-02-16 17:06:19.649776
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-16 17:06:19.649776
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 11:29 AM,2021-02-16 17:06:19.649776
13,CU Vanderbilt,0-30 Minutes*,Last Reported Time: 8:16 AM,2021-02-16 17:06:19.649776
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-16 17:06:19.649776
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-16 17:06:19.649776
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-16 17:06:19.649776
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-16 17:06:19.649776
18,EY East New York DTC,30-60 Minutes,Last Reported Time: 12:01 PM,2021-02-16 17:06:19.649776
