,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 8:26 AM,2021-01-29 13:34:08.288570
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
5,Bellevue Hospital Cent...,30-60 Minutes,Last Reported Time: 8:12 AM,2021-01-29 13:34:08.288570
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
7,Bensonhurst 14th Avenue,30-60 Minutes,Last Reported Time: 8:11 AM,2021-01-29 13:34:08.288570
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
12,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
17,Elmhurst Hospital Cent...,30-60 Minutes,Last Reported Time: 8:11 AM,2021-01-29 13:34:08.288570
18,EY East New York DTC,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
19,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
20,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
22,Harlem Hospital Center,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
23,Highbridge Pool,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
26,Kew Gardens,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 8:08 AM,2021-01-29 13:34:08.288570
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
29,Lefferts,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
30,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
31,Mariners Harbor Library,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
33,Midwood,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
35,Mt. Loretto,Not Reported Yet,Last Reported Time:,2021-01-29 13:34:08.288570
