,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:05 PM,2020-12-17 22:14:07.911457
1,4101 White Plains Road,1-1.5 Hours,Last Reported Time: 5:00 PM,2020-12-17 22:14:07.911457
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2020-12-17 22:14:07.911457
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2020-12-17 22:14:07.911457
4,Bay Ridge 5th Avenue,1-1.5 Hours,Last Reported Time: 4:05 PM,2020-12-17 22:14:07.911457
5,Beach 39th,Not Reported Yet,Last Reported Time:,2020-12-17 22:14:07.911457
6,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 4:50 PM,2020-12-17 22:14:07.911457
7,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2020-12-17 22:14:07.911457
8,Bensonhurst 14th Avenue,30-60 Minutes,Last Reported Time: 4:16 PM,2020-12-17 22:14:07.911457
9,Brooklyn Army Terminal,Not Reported Yet,Last Reported Time:,2020-12-17 22:14:07.911457
10,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 3:23 PM,2020-12-17 22:14:07.911457
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-17 22:14:07.911457
12,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2020-12-17 22:14:07.911457
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-17 22:14:07.911457
14,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2020-12-17 22:14:07.911457
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-17 22:14:07.911457
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-17 22:14:07.911457
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2020-12-17 22:14:07.911457
18,Edward Grant,Not Reported Yet,Last Reported Time:,2020-12-17 22:14:07.911457
