,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
2,57 Cleveland Place,No Wait Time*,Last Reported Time: 10:12 AM,2021-03-06 17:44:46.866089
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 12:28 PM,2021-03-06 17:44:46.866089
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
6,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 10:14 AM,2021-03-06 17:44:46.866089
7,Bensonhurst 14th Avenue,No Wait Time*,Last Reported Time: 10:33 AM,2021-03-06 17:44:46.866089
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 12:29 PM,2021-03-06 17:44:46.866089
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
12,CU Homecrest,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 10:39 AM,2021-03-06 17:44:46.866089
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
16,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
19,EY East New York DTC,0-30 Minutes,Last Reported Time: 12:16 PM,2021-03-06 17:44:46.866089
20,Fort Hamilton,No Wait Time,Last Reported Time: 12:04 PM,2021-03-06 17:44:46.866089
21,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 11:09 AM,2021-03-06 17:44:46.866089
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
23,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 11:04 AM,2021-03-06 17:44:46.866089
24,Highbridge Pool,No Wait Time,Last Reported Time: 12:37 PM,2021-03-06 17:44:46.866089
25,Jacobi Medical Center,1-1.5 Hours,Last Reported Time: 12:24 PM,2021-03-06 17:44:46.866089
26,JFK Airport,0-30 Minutes,Last Reported Time: 12:15 PM,2021-03-06 17:44:46.866089
27,Kew Gardens,No Wait Time*,Last Reported Time: 10:48 AM,2021-03-06 17:44:46.866089
28,Kings County Hospital ...,0-30 Minutes*,Last Reported Time: 10:38 AM,2021-03-06 17:44:46.866089
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
30,Lefferts,0-30 Minutes*,Last Reported Time: 10:01 AM,2021-03-06 17:44:46.866089
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 12:02 PM,2021-03-06 17:44:46.866089
32,Mariners Harbor Library,No Wait Time,Last Reported Time: 11:56 AM,2021-03-06 17:44:46.866089
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
34,Midwood,0-30 Minutes,Last Reported Time: 12:02 PM,2021-03-06 17:44:46.866089
35,Morrisania Diagnostic ...,0-30 Minutes*,Last Reported Time: 9:50 AM,2021-03-06 17:44:46.866089
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
37,Northern Boulevard,No Wait Time*,Last Reported Time: 11:22 AM,2021-03-06 17:44:46.866089
38,Old Broadway,0-30 Minutes,Last Reported Time: 12:07 PM,2021-03-06 17:44:46.866089
39,Queens Hospital Center,30-60 Minutes*,Last Reported Time: 9:35 AM,2021-03-06 17:44:46.866089
40,Rain Boston Road Senio...,No Wait Time*,Last Reported Time: 9:49 AM,2021-03-06 17:44:46.866089
41,Red Hook Recreational ...,No Wait Time*,Last Reported Time: 10:00 AM,2021-03-06 17:44:46.866089
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
44,St. George Ferry Termi...,0-30 Minutes*,Last Reported Time: 11:39 AM,2021-03-06 17:44:46.866089
45,St. James Recreational...,30-60 Minutes,Last Reported Time: 12:03 PM,2021-03-06 17:44:46.866089
46,Starret City,No Wait Time*,Last Reported Time: 11:55 AM,2021-03-06 17:44:46.866089
47,SY Dyckman Lcdla,0-30 Minutes*,Last Reported Time: 10:10 AM,2021-03-06 17:44:46.866089
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
49,Sydenham,0-30 Minutes,Last Reported Time: 12:09 PM,2021-03-06 17:44:46.866089
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
52,Windsor Park Library,0-30 Minutes,Last Reported Time: 12:13 PM,2021-03-06 17:44:46.866089
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-03-06 17:44:46.866089
54,Last Reported Time:,,,2021-03-06 17:44:46.866089
55,Last Reported Time:,,,2021-03-06 17:44:46.866089
56,,,,2021-03-06 17:44:46.866089
57,,,,2021-03-06 17:44:46.866089
58,,,,2021-03-06 17:44:46.866089
59,if you require urgent virtual care.,,,2021-03-06 17:44:46.866089
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-03-06 17:44:46.866089
61,,,,2021-03-06 17:44:46.866089
62,,,,2021-03-06 17:44:46.866089
63,,,,2021-03-06 17:44:46.866089
