,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
2,57 Cleveland Place,0-30 Minutes,Last Reported Time: 9:02 AM,2021-01-05 14:19:10.907533
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
4,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
5,Beach 39th,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
6,Bellevue Hospital Cent...,1.5-2 Hours,Last Reported Time: 8:02 AM,2021-01-05 14:19:10.907533
7,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
8,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
9,Brooklyn Army Terminal,0-30 Minutes,Last Reported Time: 8:52 AM,2021-01-05 14:19:10.907533
10,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
12,Co-op City Retail Space,30-60 Minutes,Last Reported Time: 9:07 AM,2021-01-05 14:19:10.907533
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
14,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
18,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
19,Elmhurst Hospital Cent...,1.5-2 Hours,Last Reported Time: 8:00 AM,2021-01-05 14:19:10.907533
20,EY East New York DTC,30-60 Minutes,Last Reported Time: 9:10 AM,2021-01-05 14:19:10.907533
21,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
22,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
23,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
24,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 8:36 AM,2021-01-05 14:19:10.907533
25,Highbridge Pool,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
26,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
27,JFK Airport,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
28,Kew Gardens,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
29,Kings County Hospital ...,30-60 Minutes,Last Reported Time: 8:07 AM,2021-01-05 14:19:10.907533
30,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
31,Lefferts,30-60 Minutes,Last Reported Time: 8:11 AM,2021-01-05 14:19:10.907533
32,Lincoln Medical Center,0-30 Minutes,Last Reported Time: 8:06 AM,2021-01-05 14:19:10.907533
33,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 9:04 AM,2021-01-05 14:19:10.907533
34,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
35,Midwood,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
36,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
37,Mt. Loretto,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
38,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
39,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
40,Old Broadway,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
41,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
42,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
43,Red Hook Recreational ...,30-60 Minutes,Last Reported Time: 8:51 AM,2021-01-05 14:19:10.907533
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
45,St. Albans,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
46,St. George Ferry Termi...,30-60 Minutes,Last Reported Time: 8:09 AM,2021-01-05 14:19:10.907533
47,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
48,Starret City,1.5-2 Hours,Last Reported Time: 8:35 AM,2021-01-05 14:19:10.907533
49,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
51,Sydenham,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
54,Windsor Park Library,1-1.5 Hours,Last Reported Time: 8:16 AM,2021-01-05 14:19:10.907533
55,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-01-05 14:19:10.907533
56,,,,2021-01-05 14:19:10.907533
57,,,,2021-01-05 14:19:10.907533
58,,,,2021-01-05 14:19:10.907533
59,require urgent virtual care.,,,2021-01-05 14:19:10.907533
60,Unable to visit a testing location today? Visit ExpressCare.nyc or call 631-397-2273 if you,,,2021-01-05 14:19:10.907533
61,,,,2021-01-05 14:19:10.907533
62,,,,2021-01-05 14:19:10.907533
63,,,,2021-01-05 14:19:10.907533
