,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:15 PM,2021-03-10 21:46:19.251160
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-10 21:46:19.251160
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:02 PM,2021-03-10 21:46:19.251160
3,Bay Ridge 5th Avenue,No Wait Time*,Last Reported Time: 3:23 PM,2021-03-10 21:46:19.251160
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-10 21:46:19.251160
5,Bellevue Hospital Cent...,1-1.5 Hours*,Last Reported Time: 12:57 PM,2021-03-10 21:46:19.251160
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 2:04 PM,2021-03-10 21:46:19.251160
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-03-10 21:46:19.251160
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 4:40 PM,2021-03-10 21:46:19.251160
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-10 21:46:19.251160
10,Co-op City Retail Space,No Wait Time,Last Reported Time: 4:20 PM,2021-03-10 21:46:19.251160
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-10 21:46:19.251160
12,CU Homecrest,No Wait Time*,Last Reported Time: 3:08 PM,2021-03-10 21:46:19.251160
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 3:08 PM,2021-03-10 21:46:19.251160
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-10 21:46:19.251160
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-10 21:46:19.251160
16,Cumberland Dtc,No Wait Time*,Last Reported Time: 12:03 PM,2021-03-10 21:46:19.251160
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-10 21:46:19.251160
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-10 21:46:19.251160
19,EY East New York DTC,0-30 Minutes*,Last Reported Time: 2:39 PM,2021-03-10 21:46:19.251160
20,Fort Hamilton,0-30 Minutes*,Last Reported Time: 3:44 PM,2021-03-10 21:46:19.251160
21,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 11:10 AM,2021-03-10 21:46:19.251160
22,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 4:04 PM,2021-03-10 21:46:19.251160
23,Harlem Hospital Center,No Wait Time*,Last Reported Time: 2:13 PM,2021-03-10 21:46:19.251160
24,Highbridge Pool,No Wait Time*,Last Reported Time: 10:45 AM,2021-03-10 21:46:19.251160
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-10 21:46:19.251160
26,JFK Airport,Not Reported Yet,Last Reported Time:,2021-03-10 21:46:19.251160
27,Kew Gardens,No Wait Time*,Last Reported Time: 2:49 PM,2021-03-10 21:46:19.251160
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 4:20 PM,2021-03-10 21:46:19.251160
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-10 21:46:19.251160
30,Lefferts,0-30 Minutes,Last Reported Time: 4:05 PM,2021-03-10 21:46:19.251160
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 4:00 PM,2021-03-10 21:46:19.251160
32,Mariners Harbor Library,No Wait Time*,Last Reported Time: 3:46 PM,2021-03-10 21:46:19.251160
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-10 21:46:19.251160
34,Midwood,No Wait Time,Last Reported Time: 3:59 PM,2021-03-10 21:46:19.251160
35,Morrisania Diagnostic ...,0-30 Minutes*,Last Reported Time: 1:50 PM,2021-03-10 21:46:19.251160
