,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 2:13 PM,2021-01-13 20:18:57.494950
1,4101 White Plains Road,0-30 Minutes,Last Reported Time: 2:12 PM,2021-01-13 20:18:57.494950
2,57 Cleveland Place,0-30 Minutes,Last Reported Time: 2:02 PM,2021-01-13 20:18:57.494950
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2021-01-13 20:18:57.494950
4,Bay Ridge 5th Avenue,30-60 Minutes*,Last Reported Time: 1:42 PM,2021-01-13 20:18:57.494950
5,Beach 39th,No Wait Time,Last Reported Time: 2:46 PM,2021-01-13 20:18:57.494950
6,Bellevue Hospital Cent...,30-60 Minutes,Last Reported Time: 2:22 PM,2021-01-13 20:18:57.494950
7,Belvis Diagnostic & Tr...,1.5-2 Hours*,Last Reported Time: 1:57 PM,2021-01-13 20:18:57.494950
8,Bensonhurst 14th Avenue,0-30 Minutes,Last Reported Time: 2:01 PM,2021-01-13 20:18:57.494950
9,Brooklyn Army Terminal,Not Reported Yet,Last Reported Time:,2021-01-13 20:18:57.494950
10,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 2:30 PM,2021-01-13 20:18:57.494950
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-13 20:18:57.494950
12,Co-op City Retail Space,30-60 Minutes*,Last Reported Time: 11:36 AM,2021-01-13 20:18:57.494950
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-13 20:18:57.494950
14,CU Jonathan Williams C...,30-60 Minutes*,Last Reported Time: 1:15 PM,2021-01-13 20:18:57.494950
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-13 20:18:57.494950
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-13 20:18:57.494950
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-13 20:18:57.494950
18,Edward Grant,1-1.5 Hours*,Last Reported Time: 11:12 AM,2021-01-13 20:18:57.494950
19,Elmhurst Hospital Cent...,1-1.5 Hours*,Last Reported Time: 1:08 PM,2021-01-13 20:18:57.494950
20,EY East New York DTC,1-1.5 Hours,Last Reported Time: 2:43 PM,2021-01-13 20:18:57.494950
21,Fort Hamilton,0-30 Minutes*,Last Reported Time: 3:08 PM,2021-01-13 20:18:57.494950
22,Gouverneur Healthcare,1-1.5 Hours*,Last Reported Time: 1:00 PM,2021-01-13 20:18:57.494950
23,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 2:12 PM,2021-01-13 20:18:57.494950
24,Harlem Hospital Center,1-1.5 Hours,Last Reported Time: 2:08 PM,2021-01-13 20:18:57.494950
