,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:12 PM,2021-02-08 21:27:04.907820
1,4101 White Plains Road,0-30 Minutes,Last Reported Time: 4:09 PM,2021-02-08 21:27:04.907820
2,57 Cleveland Place,No Wait Time*,Last Reported Time: 2:34 PM,2021-02-08 21:27:04.907820
3,Bay Ridge 5th Avenue,No Wait Time*,Last Reported Time: 12:08 PM,2021-02-08 21:27:04.907820
4,Beach 39th,0-30 Minutes,Last Reported Time: 4:04 PM,2021-02-08 21:27:04.907820
5,Bellevue Hospital Cent...,0-30 Minutes*,Last Reported Time: 3:01 PM,2021-02-08 21:27:04.907820
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 11:53 AM,2021-02-08 21:27:04.907820
7,Bensonhurst 14th Avenue,30-60 Minutes*,Last Reported Time: 2:54 PM,2021-02-08 21:27:04.907820
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 12:03 PM,2021-02-08 21:27:04.907820
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-08 21:27:04.907820
10,Co-op City Retail Space,0-30 Minutes*,Last Reported Time: 3:10 PM,2021-02-08 21:27:04.907820
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-08 21:27:04.907820
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 1:48 PM,2021-02-08 21:27:04.907820
13,CU Vanderbilt,No Wait Time,Last Reported Time: 4:24 PM,2021-02-08 21:27:04.907820
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-08 21:27:04.907820
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-08 21:27:04.907820
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-08 21:27:04.907820
17,Elmhurst Hospital Cent...,30-60 Minutes*,Last Reported Time: 8:27 AM,2021-02-08 21:27:04.907820
18,EY East New York DTC,1.5-2 Hours*,Last Reported Time: 2:17 PM,2021-02-08 21:27:04.907820
19,Fort Hamilton,0-30 Minutes,Last Reported Time: 3:06 PM,2021-02-08 21:27:04.907820
20,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 1:34 PM,2021-02-08 21:27:04.907820
21,Greenbelt Recreational...,No Wait Time,Last Reported Time: 4:02 PM,2021-02-08 21:27:04.907820
22,Harlem Hospital Center,30-60 Minutes*,Last Reported Time: 2:02 PM,2021-02-08 21:27:04.907820
23,Highbridge Pool,0-30 Minutes*,Last Reported Time: 3:47 PM,2021-02-08 21:27:04.907820
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-08 21:27:04.907820
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-08 21:27:04.907820
26,Kew Gardens,No Wait Time*,Last Reported Time: 3:58 PM,2021-02-08 21:27:04.907820
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 4:01 PM,2021-02-08 21:27:04.907820
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-08 21:27:04.907820
29,Lefferts,30-60 Minutes*,Last Reported Time: 2:27 PM,2021-02-08 21:27:04.907820
30,Lincoln Medical Center,More Than 2 Hours*,Last Reported Time: 2:01 PM,2021-02-08 21:27:04.907820
31,Mariners Harbor Library,No Wait Time,Last Reported Time: 4:15 PM,2021-02-08 21:27:04.907820
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-08 21:27:04.907820
33,Midwood,30-60 Minutes*,Last Reported Time: 3:19 PM,2021-02-08 21:27:04.907820
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-02-08 21:27:04.907820
