,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time*,Last Reported Time: 1:11 PM,2021-03-15 18:26:25.941820
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
2,57 Cleveland Place,No Wait Time,Last Reported Time: 2:04 PM,2021-03-15 18:26:25.941820
3,Bay Ridge 5th Avenue,No Wait Time*,Last Reported Time: 11:53 AM,2021-03-15 18:26:25.941820
4,Beach 39th,0-30 Minutes*,Last Reported Time: 10:31 AM,2021-03-15 18:26:25.941820
5,Bellevue Hospital Cent...,0-30 Minutes*,Last Reported Time: 12:07 PM,2021-03-15 18:26:25.941820
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 1:56 PM,2021-03-15 18:26:25.941820
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 2:24 PM,2021-03-15 18:26:25.941820
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
10,Co-op City Retail Space,No Wait Time*,Last Reported Time: 2:04 PM,2021-03-15 18:26:25.941820
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 12:52 PM,2021-03-15 18:26:25.941820
13,CU Jonathan Williams C...,No Wait Time*,Last Reported Time: 12:52 PM,2021-03-15 18:26:25.941820
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
16,Cumberland Dtc,0-30 Minutes*,Last Reported Time: 10:10 AM,2021-03-15 18:26:25.941820
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
19,EY East New York DTC,0-30 Minutes*,Last Reported Time: 1:56 PM,2021-03-15 18:26:25.941820
20,Fort Hamilton,0-30 Minutes*,Last Reported Time: 1:42 PM,2021-03-15 18:26:25.941820
21,Gouverneur Healthcare,No Wait Time*,Last Reported Time: 12:11 PM,2021-03-15 18:26:25.941820
22,Greenbelt Recreational...,0-30 Minutes*,Last Reported Time: 12:29 PM,2021-03-15 18:26:25.941820
23,Harlem Hospital Center,No Wait Time,Last Reported Time: 2:03 PM,2021-03-15 18:26:25.941820
24,Highbridge Pool,No Wait Time*,Last Reported Time: 11:03 AM,2021-03-15 18:26:25.941820
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
26,JFK Airport,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
27,Kew Gardens,No Wait Time*,Last Reported Time: 11:14 AM,2021-03-15 18:26:25.941820
28,Kings County Hospital ...,0-30 Minutes*,Last Reported Time: 12:16 PM,2021-03-15 18:26:25.941820
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
30,Lefferts,0-30 Minutes*,Last Reported Time: 2:22 PM,2021-03-15 18:26:25.941820
31,Lincoln Medical Center,0-30 Minutes,Last Reported Time: 2:08 PM,2021-03-15 18:26:25.941820
32,Mariners Harbor Library,No Wait Time,Last Reported Time: 2:12 PM,2021-03-15 18:26:25.941820
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
34,Midwood,0-30 Minutes,Last Reported Time: 2:19 PM,2021-03-15 18:26:25.941820
35,Morrisania Diagnostic ...,0-30 Minutes*,Last Reported Time: 1:50 PM,2021-03-15 18:26:25.941820
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
38,Old Broadway,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
40,Rain Boston Road Senio...,0-30 Minutes*,Last Reported Time: 9:48 AM,2021-03-15 18:26:25.941820
41,Red Hook Recreational ...,No Wait Time*,Last Reported Time: 9:48 AM,2021-03-15 18:26:25.941820
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
44,St. George Ferry Termi...,No Wait Time,Last Reported Time: 2:03 PM,2021-03-15 18:26:25.941820
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
46,Starret City,No Wait Time*,Last Reported Time: 1:57 PM,2021-03-15 18:26:25.941820
47,SY Dyckman Lcdla,30-60 Minutes*,Last Reported Time: 1:07 PM,2021-03-15 18:26:25.941820
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
49,Sydenham,0-30 Minutes,Last Reported Time: 2:05 PM,2021-03-15 18:26:25.941820
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
52,Windsor Park Library,30-60 Minutes*,Last Reported Time: 1:11 PM,2021-03-15 18:26:25.941820
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-03-15 18:26:25.941820
54,Last Reported Time:,,,2021-03-15 18:26:25.941820
55,Last Reported Time:,,,2021-03-15 18:26:25.941820
56,,,,2021-03-15 18:26:25.941820
57,,,,2021-03-15 18:26:25.941820
58,,,,2021-03-15 18:26:25.941820
59,if you require urgent virtual care.,,,2021-03-15 18:26:25.941820
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-03-15 18:26:25.941820
61,,,,2021-03-15 18:26:25.941820
62,,,,2021-03-15 18:26:25.941820
63,,,,2021-03-15 18:26:25.941820
