,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time*,Last Reported Time: 12:38 PM,2021-02-22 19:13:19.732425
1,4101 White Plains Road,0-30 Minutes*,Last Reported Time: 12:35 PM,2021-02-22 19:13:19.732425
2,57 Cleveland Place,No Wait Time,Last Reported Time: 2:02 PM,2021-02-22 19:13:19.732425
3,Bay Ridge 5th Avenue,No Wait Time*,Last Reported Time: 12:55 PM,2021-02-22 19:13:19.732425
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-22 19:13:19.732425
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 2:00 PM,2021-02-22 19:13:19.732425
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 1:50 PM,2021-02-22 19:13:19.732425
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-02-22 19:13:19.732425
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 2:01 PM,2021-02-22 19:13:19.732425
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-22 19:13:19.732425
10,Co-op City Retail Space,No Wait Time*,Last Reported Time: 10:46 AM,2021-02-22 19:13:19.732425
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-22 19:13:19.732425
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 1:11 PM,2021-02-22 19:13:19.732425
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 1:13 PM,2021-02-22 19:13:19.732425
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-22 19:13:19.732425
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-22 19:13:19.732425
16,Cumberland Dtc,No Wait Time*,Last Reported Time: 12:40 PM,2021-02-22 19:13:19.732425
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-22 19:13:19.732425
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-22 19:13:19.732425
19,EY East New York DTC,No Wait Time,Last Reported Time: 2:08 PM,2021-02-22 19:13:19.732425
20,Fort Hamilton,No Wait Time*,Last Reported Time: 12:25 PM,2021-02-22 19:13:19.732425
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-22 19:13:19.732425
22,Greenbelt Recreational...,No Wait Time*,Last Reported Time: 12:28 PM,2021-02-22 19:13:19.732425
23,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 2:08 PM,2021-02-22 19:13:19.732425
24,Highbridge Pool,0-30 Minutes*,Last Reported Time: 1:53 PM,2021-02-22 19:13:19.732425
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-22 19:13:19.732425
26,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-22 19:13:19.732425
27,Kew Gardens,No Wait Time*,Last Reported Time: 12:11 PM,2021-02-22 19:13:19.732425
28,Kings County Hospital ...,0-30 Minutes*,Last Reported Time: 12:02 PM,2021-02-22 19:13:19.732425
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-22 19:13:19.732425
30,Lefferts,0-30 Minutes*,Last Reported Time: 12:02 PM,2021-02-22 19:13:19.732425
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 2:00 PM,2021-02-22 19:13:19.732425
32,Mariners Harbor Library,No Wait Time*,Last Reported Time: 11:59 AM,2021-02-22 19:13:19.732425
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-22 19:13:19.732425
34,Midwood,No Wait Time,Last Reported Time: 2:05 PM,2021-02-22 19:13:19.732425
35,Morrisania Diagnostic ...,0-30 Minutes*,Last Reported Time: 1:50 PM,2021-02-22 19:13:19.732425
36,Mt. Loretto,Not Reported Yet,Last Reported Time:,2021-02-22 19:13:19.732425
37,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-22 19:13:19.732425
38,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-22 19:13:19.732425
