,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 1:11 PM,2021-03-15 17:58:32.420552
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
2,57 Cleveland Place,No Wait Time,Last Reported Time: 12:37 PM,2021-03-15 17:58:32.420552
3,Bay Ridge 5th Avenue,No Wait Time*,Last Reported Time: 11:53 AM,2021-03-15 17:58:32.420552
4,Beach 39th,0-30 Minutes*,Last Reported Time: 10:31 AM,2021-03-15 17:58:32.420552
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 12:07 PM,2021-03-15 17:58:32.420552
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 11:55 AM,2021-03-15 17:58:32.420552
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 1:06 PM,2021-03-15 17:58:32.420552
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
10,Co-op City Retail Space,No Wait Time*,Last Reported Time: 12:49 PM,2021-03-15 17:58:32.420552
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
12,CU Homecrest,0-30 Minutes,Last Reported Time: 12:52 PM,2021-03-15 17:58:32.420552
13,CU Jonathan Williams C...,No Wait Time,Last Reported Time: 12:52 PM,2021-03-15 17:58:32.420552
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
16,Cumberland Dtc,0-30 Minutes*,Last Reported Time: 10:10 AM,2021-03-15 17:58:32.420552
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
19,EY East New York DTC,0-30 Minutes,Last Reported Time: 12:41 PM,2021-03-15 17:58:32.420552
20,Fort Hamilton,0-30 Minutes,Last Reported Time: 1:42 PM,2021-03-15 17:58:32.420552
21,Gouverneur Healthcare,No Wait Time,Last Reported Time: 12:11 PM,2021-03-15 17:58:32.420552
22,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 12:29 PM,2021-03-15 17:58:32.420552
23,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 12:04 PM,2021-03-15 17:58:32.420552
24,Highbridge Pool,No Wait Time*,Last Reported Time: 11:03 AM,2021-03-15 17:58:32.420552
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
26,JFK Airport,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
27,Kew Gardens,No Wait Time*,Last Reported Time: 11:14 AM,2021-03-15 17:58:32.420552
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 12:16 PM,2021-03-15 17:58:32.420552
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
30,Lefferts,0-30 Minutes*,Last Reported Time: 12:55 PM,2021-03-15 17:58:32.420552
31,Lincoln Medical Center,0-30 Minutes,Last Reported Time: 1:10 PM,2021-03-15 17:58:32.420552
32,Mariners Harbor Library,No Wait Time*,Last Reported Time: 11:52 AM,2021-03-15 17:58:32.420552
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
34,Midwood,No Wait Time,Last Reported Time: 12:13 PM,2021-03-15 17:58:32.420552
35,Morrisania Diagnostic ...,0-30 Minutes,Last Reported Time: 1:50 PM,2021-03-15 17:58:32.420552
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
38,Old Broadway,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
40,Rain Boston Road Senio...,0-30 Minutes*,Last Reported Time: 9:48 AM,2021-03-15 17:58:32.420552
41,Red Hook Recreational ...,No Wait Time*,Last Reported Time: 9:48 AM,2021-03-15 17:58:32.420552
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
44,St. George Ferry Termi...,No Wait Time*,Last Reported Time: 10:42 AM,2021-03-15 17:58:32.420552
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
46,Starret City,No Wait Time*,Last Reported Time: 12:03 PM,2021-03-15 17:58:32.420552
47,SY Dyckman Lcdla,30-60 Minutes,Last Reported Time: 1:07 PM,2021-03-15 17:58:32.420552
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
49,Sydenham,0-30 Minutes,Last Reported Time: 12:05 PM,2021-03-15 17:58:32.420552
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
52,Windsor Park Library,30-60 Minutes,Last Reported Time: 1:11 PM,2021-03-15 17:58:32.420552
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-03-15 17:58:32.420552
54,Last Reported Time:,,,2021-03-15 17:58:32.420552
55,Last Reported Time:,,,2021-03-15 17:58:32.420552
56,,,,2021-03-15 17:58:32.420552
57,,,,2021-03-15 17:58:32.420552
58,,,,2021-03-15 17:58:32.420552
59,if you require urgent virtual care.,,,2021-03-15 17:58:32.420552
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-03-15 17:58:32.420552
61,,,,2021-03-15 17:58:32.420552
62,,,,2021-03-15 17:58:32.420552
63,,,,2021-03-15 17:58:32.420552
