,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:54 PM,2021-02-12 23:51:42.305631
1,4101 White Plains Road,No Wait Time*,Last Reported Time: 2:33 PM,2021-02-12 23:51:42.305631
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:32 PM,2021-02-12 23:51:42.305631
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 4:16 PM,2021-02-12 23:51:42.305631
4,Beach 39th,No Wait Time,Last Reported Time: 5:41 PM,2021-02-12 23:51:42.305631
5,Bellevue Hospital Cent...,0-30 Minutes*,Last Reported Time: 2:01 PM,2021-02-12 23:51:42.305631
6,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 1:50 PM,2021-02-12 23:51:42.305631
7,Bensonhurst 14th Avenue,No Wait Time*,Last Reported Time: 2:15 PM,2021-02-12 23:51:42.305631
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 2:15 PM,2021-02-12 23:51:42.305631
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-12 23:51:42.305631
10,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 5:08 PM,2021-02-12 23:51:42.305631
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-12 23:51:42.305631
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 2:58 PM,2021-02-12 23:51:42.305631
13,CU Vanderbilt,No Wait Time,Last Reported Time: 4:18 PM,2021-02-12 23:51:42.305631
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-12 23:51:42.305631
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-12 23:51:42.305631
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-12 23:51:42.305631
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-12 23:51:42.305631
18,EY East New York DTC,No Wait Time,Last Reported Time: 5:13 PM,2021-02-12 23:51:42.305631
19,Fort Hamilton,30-60 Minutes,Last Reported Time: 4:57 PM,2021-02-12 23:51:42.305631
20,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-12 23:51:42.305631
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-12 23:51:42.305631
22,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 2:24 PM,2021-02-12 23:51:42.305631
23,Highbridge Pool,1-1.5 Hours*,Last Reported Time: 2:08 PM,2021-02-12 23:51:42.305631
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-12 23:51:42.305631
25,JFK Airport,0-30 Minutes,Last Reported Time: 4:17 PM,2021-02-12 23:51:42.305631
26,Kew Gardens,No Wait Time,Last Reported Time: 4:59 PM,2021-02-12 23:51:42.305631
27,Kings County Hospital ...,0-30 Minutes*,Last Reported Time: 2:18 PM,2021-02-12 23:51:42.305631
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-12 23:51:42.305631
29,Lefferts,0-30 Minutes*,Last Reported Time: 12:34 PM,2021-02-12 23:51:42.305631
30,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-02-12 23:51:42.305631
31,Mariners Harbor Library,0-30 Minutes*,Last Reported Time: 3:00 PM,2021-02-12 23:51:42.305631
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-12 23:51:42.305631
33,Midwood,No Wait Time,Last Reported Time: 5:13 PM,2021-02-12 23:51:42.305631
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-02-12 23:51:42.305631
35,Mt. Loretto,30-60 Minutes*,Last Reported Time: 2:34 PM,2021-02-12 23:51:42.305631
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-12 23:51:42.305631
37,Northern Boulevard,No Wait Time,Last Reported Time: 5:05 PM,2021-02-12 23:51:42.305631
38,Old Broadway,0-30 Minutes,Last Reported Time: 4:03 PM,2021-02-12 23:51:42.305631
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-12 23:51:42.305631
40,Rain Boston Road Senio...,No Wait Time,Last Reported Time: 5:33 PM,2021-02-12 23:51:42.305631
41,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 4:13 PM,2021-02-12 23:51:42.305631
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-12 23:51:42.305631
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-12 23:51:42.305631
44,St. George Ferry Termi...,0-30 Minutes,Last Reported Time: 4:19 PM,2021-02-12 23:51:42.305631
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-12 23:51:42.305631
46,Starret City,0-30 Minutes,Last Reported Time: 4:05 PM,2021-02-12 23:51:42.305631
47,SY Dyckman Lcdla,30-60 Minutes*,Last Reported Time: 9:58 AM,2021-02-12 23:51:42.305631
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-02-12 23:51:42.305631
49,Sydenham,0-30 Minutes*,Last Reported Time: 12:07 PM,2021-02-12 23:51:42.305631
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-02-12 23:51:42.305631
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-02-12 23:51:42.305631
52,Windsor Park Library,0-30 Minutes,Last Reported Time: 4:40 PM,2021-02-12 23:51:42.305631
53,Woodhull Medical Center,1-1.5 Hours*,Last Reported Time: 2:34 PM,2021-02-12 23:51:42.305631
54,Last Reported Time:,,,2021-02-12 23:51:42.305631
55,Last Reported Time:,,,2021-02-12 23:51:42.305631
56,,,,2021-02-12 23:51:42.305631
57,,,,2021-02-12 23:51:42.305631
58,,,,2021-02-12 23:51:42.305631
59,if you require urgent virtual care.,,,2021-02-12 23:51:42.305631
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-02-12 23:51:42.305631
61,,,,2021-02-12 23:51:42.305631
62,,,,2021-02-12 23:51:42.305631
63,,,,2021-02-12 23:51:42.305631
