,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
1,4101 White Plains Road,No Wait Time*,Last Reported Time: 9:17 AM,2021-02-14 23:32:11.870081
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:10 PM,2021-02-14 23:32:11.870081
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 4:07 PM,2021-02-14 23:32:11.870081
4,Beach 39th,No Wait Time,Last Reported Time: 4:00 PM,2021-02-14 23:32:11.870081
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
6,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 1:19 PM,2021-02-14 23:32:11.870081
7,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 5:20 PM,2021-02-14 23:32:11.870081
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 2:17 PM,2021-02-14 23:32:11.870081
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
10,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 4:06 PM,2021-02-14 23:32:11.870081
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
12,CU Jonathan Williams C...,No Wait Time*,Last Reported Time: 1:37 PM,2021-02-14 23:32:11.870081
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
18,EY East New York DTC,No Wait Time*,Last Reported Time: 3:23 PM,2021-02-14 23:32:11.870081
19,Fort Hamilton,30-60 Minutes*,Last Reported Time: 2:25 PM,2021-02-14 23:32:11.870081
20,Gouverneur Healthcare,30-60 Minutes*,Last Reported Time: 9:45 AM,2021-02-14 23:32:11.870081
21,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 4:02 PM,2021-02-14 23:32:11.870081
22,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 2:11 PM,2021-02-14 23:32:11.870081
23,Highbridge Pool,No Wait Time,Last Reported Time: 4:14 PM,2021-02-14 23:32:11.870081
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
26,Kew Gardens,No Wait Time,Last Reported Time: 5:19 PM,2021-02-14 23:32:11.870081
27,Kings County Hospital ...,No Wait Time,Last Reported Time: 4:01 PM,2021-02-14 23:32:11.870081
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
29,Lefferts,0-30 Minutes,Last Reported Time: 4:13 PM,2021-02-14 23:32:11.870081
30,Lincoln Medical Center,No Wait Time*,Last Reported Time: 2:04 PM,2021-02-14 23:32:11.870081
31,Mariners Harbor Library,No Wait Time,Last Reported Time: 4:10 PM,2021-02-14 23:32:11.870081
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
33,Midwood,No Wait Time,Last Reported Time: 4:57 PM,2021-02-14 23:32:11.870081
34,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 1:50 PM,2021-02-14 23:32:11.870081
35,Mt. Loretto,30-60 Minutes,Last Reported Time: 4:32 PM,2021-02-14 23:32:11.870081
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
37,Northern Boulevard,No Wait Time*,Last Reported Time: 1:43 PM,2021-02-14 23:32:11.870081
38,Old Broadway,No Wait Time,Last Reported Time: 5:33 PM,2021-02-14 23:32:11.870081
39,Queens Hospital Center,30-60 Minutes,Last Reported Time: 4:53 PM,2021-02-14 23:32:11.870081
40,Rain Boston Road Senio...,0-30 Minutes,Last Reported Time: 5:17 PM,2021-02-14 23:32:11.870081
41,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 4:00 PM,2021-02-14 23:32:11.870081
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
44,St. George Ferry Termi...,No Wait Time,Last Reported Time: 5:11 PM,2021-02-14 23:32:11.870081
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
46,Starret City,No Wait Time,Last Reported Time: 4:05 PM,2021-02-14 23:32:11.870081
47,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
49,Sydenham,0-30 Minutes*,Last Reported Time: 12:11 PM,2021-02-14 23:32:11.870081
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
52,Windsor Park Library,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-02-14 23:32:11.870081
54,Last Reported Time:,,,2021-02-14 23:32:11.870081
55,Last Reported Time:,,,2021-02-14 23:32:11.870081
56,,,,2021-02-14 23:32:11.870081
57,,,,2021-02-14 23:32:11.870081
58,,,,2021-02-14 23:32:11.870081
59,if you require urgent virtual care.,,,2021-02-14 23:32:11.870081
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-02-14 23:32:11.870081
61,,,,2021-02-14 23:32:11.870081
62,,,,2021-02-14 23:32:11.870081
63,,,,2021-02-14 23:32:11.870081
