,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
2,57 Cleveland Place,No Wait Time*,Last Reported Time: 10:43 AM,2021-02-20 17:53:29.230896
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 12:00 PM,2021-02-20 17:53:29.230896
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 11:44 AM,2021-02-20 17:53:29.230896
7,Bensonhurst 14th Avenue,No Wait Time*,Last Reported Time: 11:01 AM,2021-02-20 17:53:29.230896
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 10:45 AM,2021-02-20 17:53:29.230896
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
10,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 12:17 PM,2021-02-20 17:53:29.230896
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
12,CU Homecrest,0-30 Minutes,Last Reported Time: 12:49 PM,2021-02-20 17:53:29.230896
13,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
16,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
19,EY East New York DTC,0-30 Minutes,Last Reported Time: 12:14 PM,2021-02-20 17:53:29.230896
20,Fort Hamilton,30-60 Minutes,Last Reported Time: 12:01 PM,2021-02-20 17:53:29.230896
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
23,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 11:30 AM,2021-02-20 17:53:29.230896
24,Highbridge Pool,No Wait Time,Last Reported Time: 12:13 PM,2021-02-20 17:53:29.230896
25,Jacobi Medical Center,1-1.5 Hours,Last Reported Time: 12:34 PM,2021-02-20 17:53:29.230896
26,JFK Airport,0-30 Minutes,Last Reported Time: 12:20 PM,2021-02-20 17:53:29.230896
27,Kew Gardens,No Wait Time,Last Reported Time: 12:14 PM,2021-02-20 17:53:29.230896
28,Kings County Hospital ...,0-30 Minutes*,Last Reported Time: 11:40 AM,2021-02-20 17:53:29.230896
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
30,Lefferts,0-30 Minutes*,Last Reported Time: 8:14 AM,2021-02-20 17:53:29.230896
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 12:00 PM,2021-02-20 17:53:29.230896
32,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 12:37 PM,2021-02-20 17:53:29.230896
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
34,Midwood,0-30 Minutes,Last Reported Time: 12:16 PM,2021-02-20 17:53:29.230896
35,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
36,Mt. Loretto,0-30 Minutes,Last Reported Time: 12:44 PM,2021-02-20 17:53:29.230896
37,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
38,Northern Boulevard,No Wait Time*,Last Reported Time: 10:44 AM,2021-02-20 17:53:29.230896
39,Old Broadway,No Wait Time,Last Reported Time: 12:12 PM,2021-02-20 17:53:29.230896
40,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
41,Rain Boston Road Senio...,No Wait Time*,Last Reported Time: 11:51 AM,2021-02-20 17:53:29.230896
42,Red Hook Recreational ...,0-30 Minutes*,Last Reported Time: 10:03 AM,2021-02-20 17:53:29.230896
43,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
44,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
45,St. George Ferry Termi...,0-30 Minutes*,Last Reported Time: 11:31 AM,2021-02-20 17:53:29.230896
46,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-20 17:53:29.230896
47,Starret City,0-30 Minutes*,Last Reported Time: 9:12 AM,2021-02-20 17:53:29.230896
48,SY Dyckman Lcdla,0-30 Minutes,Last Reported Time: 12:09 PM,2021-02-20 17:53:29.230896
