,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 8:37 AM,2020-12-18 13:42:47.830031
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
2,57 Cleveland Place,No Wait Time,Last Reported Time: 7:57 AM,2020-12-18 13:42:47.830031
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
4,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
5,Beach 39th,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
6,Bellevue Hospital Cent...,More Than 2 Hours,Last Reported Time: 8:15 AM,2020-12-18 13:42:47.830031
7,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
8,Bensonhurst 14th Avenue,0-30 Minutes,Last Reported Time: 8:24 AM,2020-12-18 13:42:47.830031
9,Brooklyn Army Terminal,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
10,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
12,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
14,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
18,Edward Grant,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
19,Elmhurst Hospital Cent...,1-1.5 Hours,Last Reported Time: 8:04 AM,2020-12-18 13:42:47.830031
20,EY East New York DTC,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
21,Fort Hamilton,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
22,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
23,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
24,Harlem Hospital Center,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
25,Highbridge Pool,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
26,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
27,JFK Airport,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
28,Kew Gardens,0-30 Minutes,Last Reported Time: 8:26 AM,2020-12-18 13:42:47.830031
29,Kings County Hospital ...,30-60 Minutes,Last Reported Time: 8:02 AM,2020-12-18 13:42:47.830031
30,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
31,Lefferts,No Wait Time,Last Reported Time: 8:15 AM,2020-12-18 13:42:47.830031
32,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
33,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 8:21 AM,2020-12-18 13:42:47.830031
34,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
35,Midwood,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
36,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
37,Mt. Loretto,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
38,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
39,Northern Boulevard,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
40,Old Broadway,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
41,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
42,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
43,Red Hook Recreational ...,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
45,St. Albans,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
46,St. George Ferry Termi...,0-30 Minutes,Last Reported Time: 8:23 AM,2020-12-18 13:42:47.830031
47,St. James Recreational...,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
48,Starret City,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
49,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
51,Sydenham,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
54,Windsor Park Library,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
55,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2020-12-18 13:42:47.830031
