,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time*,Last Reported Time: 12:11 PM,2021-01-04 19:44:54.148274
1,4101 White Plains Road,No Wait Time*,Last Reported Time: 12:55 PM,2021-01-04 19:44:54.148274
2,57 Cleveland Place,0-30 Minutes,Last Reported Time: 2:08 PM,2021-01-04 19:44:54.148274
3,Bathgate Contract Post...,0-30 Minutes*,Last Reported Time: 12:26 PM,2021-01-04 19:44:54.148274
4,Bay Ridge 5th Avenue,30-60 Minutes,Last Reported Time: 2:32 PM,2021-01-04 19:44:54.148274
5,Beach 39th,1-1.5 Hours,Last Reported Time: 2:24 PM,2021-01-04 19:44:54.148274
6,Bellevue Hospital Cent...,1-1.5 Hours,Last Reported Time: 2:07 PM,2021-01-04 19:44:54.148274
7,Belvis Diagnostic & Tr...,More Than 2 Hours*,Last Reported Time: 1:53 PM,2021-01-04 19:44:54.148274
8,Bensonhurst 14th Avenue,1-1.5 Hours*,Last Reported Time: 12:08 PM,2021-01-04 19:44:54.148274
9,Brooklyn Army Terminal,30-60 Minutes,Last Reported Time: 2:13 PM,2021-01-04 19:44:54.148274
10,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 12:09 PM,2021-01-04 19:44:54.148274
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-04 19:44:54.148274
12,Co-op City Retail Space,1.5-2 Hours,Last Reported Time: 2:37 PM,2021-01-04 19:44:54.148274
13,Coney Island Hospital ...,30-60 Minutes*,Last Reported Time: 1:27 PM,2021-01-04 19:44:54.148274
14,CU Jonathan Williams C...,30-60 Minutes*,Last Reported Time: 12:24 PM,2021-01-04 19:44:54.148274
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-04 19:44:54.148274
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-04 19:44:54.148274
17,Cumberland Dtc,0-30 Minutes*,Last Reported Time: 12:00 PM,2021-01-04 19:44:54.148274
18,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-04 19:44:54.148274
19,Elmhurst Hospital Cent...,More Than 2 Hours*,Last Reported Time: 10:22 AM,2021-01-04 19:44:54.148274
20,EY East New York DTC,1-1.5 Hours*,Last Reported Time: 12:55 PM,2021-01-04 19:44:54.148274
21,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-01-04 19:44:54.148274
22,Gouverneur Healthcare,30-60 Minutes*,Last Reported Time: 12:50 PM,2021-01-04 19:44:54.148274
23,Greenbelt Recreational...,More Than 2 Hours,Last Reported Time: 2:20 PM,2021-01-04 19:44:54.148274
24,Harlem Hospital Center,1-1.5 Hours,Last Reported Time: 2:38 PM,2021-01-04 19:44:54.148274
25,Highbridge Pool,1.5-2 Hours*,Last Reported Time: 11:44 AM,2021-01-04 19:44:54.148274
26,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-04 19:44:54.148274
27,JFK Airport,Not Reported Yet,Last Reported Time:,2021-01-04 19:44:54.148274
28,Kew Gardens,0-30 Minutes,Last Reported Time: 2:29 PM,2021-01-04 19:44:54.148274
29,Kings County Hospital ...,1-1.5 Hours,Last Reported Time: 2:25 PM,2021-01-04 19:44:54.148274
30,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-04 19:44:54.148274
31,Lefferts,More Than 2 Hours,Last Reported Time: 2:00 PM,2021-01-04 19:44:54.148274
32,Lincoln Medical Center,30-60 Minutes*,Last Reported Time: 12:07 PM,2021-01-04 19:44:54.148274
33,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 1:57 PM,2021-01-04 19:44:54.148274
34,Metropolitan Hospital ...,No Wait Time*,Last Reported Time: 9:54 AM,2021-01-04 19:44:54.148274
35,Midwood,0-30 Minutes*,Last Reported Time: 12:21 PM,2021-01-04 19:44:54.148274
36,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 9:51 AM,2021-01-04 19:44:54.148274
37,Mt. Loretto,1-1.5 Hours*,Last Reported Time: 10:02 AM,2021-01-04 19:44:54.148274
38,North Central Bronx Ho...,1-1.5 Hours*,Last Reported Time: 11:09 AM,2021-01-04 19:44:54.148274
39,Northern Boulevard,More Than 2 Hours*,Last Reported Time: 11:58 AM,2021-01-04 19:44:54.148274
40,Old Broadway,Not Reported Yet,Last Reported Time:,2021-01-04 19:44:54.148274
41,Queens Hospital Center,More Than 2 Hours,Last Reported Time: 2:17 PM,2021-01-04 19:44:54.148274
42,Rain Boston Road Senio...,0-30 Minutes*,Last Reported Time: 1:54 PM,2021-01-04 19:44:54.148274
43,Red Hook Recreational ...,30-60 Minutes,Last Reported Time: 2:14 PM,2021-01-04 19:44:54.148274
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-01-04 19:44:54.148274
45,St. Albans,Not Reported Yet,Last Reported Time:,2021-01-04 19:44:54.148274
46,St. George Ferry Termi...,1-1.5 Hours,Last Reported Time: 2:01 PM,2021-01-04 19:44:54.148274
47,St. James Recreational...,More Than 2 Hours,Last Reported Time: 2:03 PM,2021-01-04 19:44:54.148274
48,Starret City,More Than 2 Hours,Last Reported Time: 2:13 PM,2021-01-04 19:44:54.148274
49,SY Dyckman Lcdla,30-60 Minutes*,Last Reported Time: 12:22 PM,2021-01-04 19:44:54.148274
