,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time*,Last Reported Time: 12:45 PM,2021-02-19 19:34:51.743178
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-19 19:34:51.743178
2,57 Cleveland Place,No Wait Time,Last Reported Time: 2:20 PM,2021-02-19 19:34:51.743178
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 2:06 PM,2021-02-19 19:34:51.743178
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-19 19:34:51.743178
5,Bellevue Hospital Cent...,No Wait Time,Last Reported Time: 2:00 PM,2021-02-19 19:34:51.743178
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 1:47 PM,2021-02-19 19:34:51.743178
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-02-19 19:34:51.743178
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 2:24 PM,2021-02-19 19:34:51.743178
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-19 19:34:51.743178
10,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 2:13 PM,2021-02-19 19:34:51.743178
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-19 19:34:51.743178
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 12:56 PM,2021-02-19 19:34:51.743178
13,CU Vanderbilt,30-60 Minutes*,Last Reported Time: 11:51 AM,2021-02-19 19:34:51.743178
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-19 19:34:51.743178
15,Cumberland Dtc,No Wait Time*,Last Reported Time: 1:58 PM,2021-02-19 19:34:51.743178
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-19 19:34:51.743178
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-19 19:34:51.743178
18,EY East New York DTC,No Wait Time,Last Reported Time: 2:04 PM,2021-02-19 19:34:51.743178
