,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
1,4101 White Plains Road,0-30 Minutes*,Last Reported Time: 12:23 PM,2021-01-09 19:22:57.755635
2,57 Cleveland Place,0-30 Minutes*,Last Reported Time: 1:34 PM,2021-01-09 19:22:57.755635
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
4,Bay Ridge 5th Avenue,1.5-2 Hours,Last Reported Time: 2:06 PM,2021-01-09 19:22:57.755635
5,Beach 39th,0-30 Minutes*,Last Reported Time: 12:56 PM,2021-01-09 19:22:57.755635
6,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
7,Belvis Diagnostic & Tr...,1.5-2 Hours*,Last Reported Time: 1:56 PM,2021-01-09 19:22:57.755635
8,Bensonhurst 14th Avenue,1.5-2 Hours,Last Reported Time: 2:04 PM,2021-01-09 19:22:57.755635
9,Brooklyn Army Terminal,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
10,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
12,Co-op City Retail Space,1-1.5 Hours*,Last Reported Time: 12:08 PM,2021-01-09 19:22:57.755635
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
14,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
18,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
19,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
20,EY East New York DTC,No Wait Time,Last Reported Time: 2:17 PM,2021-01-09 19:22:57.755635
21,Fort Hamilton,1-1.5 Hours,Last Reported Time: 2:09 PM,2021-01-09 19:22:57.755635
22,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
23,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
24,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 12:22 PM,2021-01-09 19:22:57.755635
25,Highbridge Pool,More Than 2 Hours*,Last Reported Time: 12:00 PM,2021-01-09 19:22:57.755635
26,Jacobi Medical Center,1.5-2 Hours*,Last Reported Time: 11:19 AM,2021-01-09 19:22:57.755635
27,JFK Airport,0-30 Minutes*,Last Reported Time: 1:06 PM,2021-01-09 19:22:57.755635
28,Kew Gardens,0-30 Minutes,Last Reported Time: 2:06 PM,2021-01-09 19:22:57.755635
29,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 2:04 PM,2021-01-09 19:22:57.755635
30,LaGuardia Airport,No Wait Time*,Last Reported Time: 1:43 PM,2021-01-09 19:22:57.755635
31,Lefferts,30-60 Minutes*,Last Reported Time: 12:14 PM,2021-01-09 19:22:57.755635
32,Lincoln Medical Center,30-60 Minutes*,Last Reported Time: 1:05 PM,2021-01-09 19:22:57.755635
33,Mariners Harbor Library,0-30 Minutes*,Last Reported Time: 1:13 PM,2021-01-09 19:22:57.755635
34,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
35,Midwood,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
36,Morrisania Diagnostic ...,0-30 Minutes*,Last Reported Time: 9:50 AM,2021-01-09 19:22:57.755635
37,Mt. Loretto,30-60 Minutes*,Last Reported Time: 12:45 PM,2021-01-09 19:22:57.755635
38,North Central Bronx Ho...,30-60 Minutes,Last Reported Time: 2:15 PM,2021-01-09 19:22:57.755635
39,Northern Boulevard,0-30 Minutes*,Last Reported Time: 12:56 PM,2021-01-09 19:22:57.755635
40,Old Broadway,30-60 Minutes,Last Reported Time: 2:13 PM,2021-01-09 19:22:57.755635
41,Queens Hospital Center,30-60 Minutes,Last Reported Time: 2:02 PM,2021-01-09 19:22:57.755635
42,Rain Boston Road Senio...,No Wait Time*,Last Reported Time: 1:41 PM,2021-01-09 19:22:57.755635
43,Red Hook Recreational ...,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
45,St. Albans,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
46,St. George Ferry Termi...,1-1.5 Hours,Last Reported Time: 2:06 PM,2021-01-09 19:22:57.755635
47,St. James Recreational...,1.5-2 Hours*,Last Reported Time: 12:04 PM,2021-01-09 19:22:57.755635
48,Starret City,0-30 Minutes,Last Reported Time: 2:18 PM,2021-01-09 19:22:57.755635
49,SY Dyckman Lcdla,30-60 Minutes*,Last Reported Time: 12:05 PM,2021-01-09 19:22:57.755635
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
51,Sydenham,30-60 Minutes*,Last Reported Time: 12:05 PM,2021-01-09 19:22:57.755635
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-01-09 19:22:57.755635
54,Windsor Park Library,1.5-2 Hours*,Last Reported Time: 1:30 PM,2021-01-09 19:22:57.755635
55,Woodhull Medical Center,30-60 Minutes*,Last Reported Time: 1:42 PM,2021-01-09 19:22:57.755635
56,,,,2021-01-09 19:22:57.755635
57,,,,2021-01-09 19:22:57.755635
58,,,,2021-01-09 19:22:57.755635
59,if you require urgent virtual care.,,,2021-01-09 19:22:57.755635
