,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time*,Last Reported Time: 3:05 PM,2021-03-12 21:10:19.321726
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-12 21:10:19.321726
2,57 Cleveland Place,No Wait Time*,Last Reported Time: 2:14 PM,2021-03-12 21:10:19.321726
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 4:04 PM,2021-03-12 21:10:19.321726
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-12 21:10:19.321726
5,Bellevue Hospital Cent...,30-60 Minutes*,Last Reported Time: 2:00 PM,2021-03-12 21:10:19.321726
6,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 1:54 PM,2021-03-12 21:10:19.321726
7,Bensonhurst 14th Avenue,No Wait Time*,Last Reported Time: 2:32 PM,2021-03-12 21:10:19.321726
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 3:19 PM,2021-03-12 21:10:19.321726
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-12 21:10:19.321726
10,Co-op City Retail Space,0-30 Minutes*,Last Reported Time: 1:22 PM,2021-03-12 21:10:19.321726
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-12 21:10:19.321726
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 2:40 PM,2021-03-12 21:10:19.321726
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 2:40 PM,2021-03-12 21:10:19.321726
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-12 21:10:19.321726
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-12 21:10:19.321726
16,Cumberland Dtc,No Wait Time*,Last Reported Time: 10:00 AM,2021-03-12 21:10:19.321726
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-12 21:10:19.321726
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-12 21:10:19.321726
19,EY East New York DTC,0-30 Minutes*,Last Reported Time: 2:33 PM,2021-03-12 21:10:19.321726
20,Fort Hamilton,30-60 Minutes*,Last Reported Time: 2:54 PM,2021-03-12 21:10:19.321726
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-03-12 21:10:19.321726
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-03-12 21:10:19.321726
23,Harlem Hospital Center,No Wait Time*,Last Reported Time: 2:31 PM,2021-03-12 21:10:19.321726
24,Highbridge Pool,30-60 Minutes*,Last Reported Time: 2:13 PM,2021-03-12 21:10:19.321726
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-12 21:10:19.321726
26,JFK Airport,0-30 Minutes*,Last Reported Time: 1:52 PM,2021-03-12 21:10:19.321726
27,Kew Gardens,30-60 Minutes*,Last Reported Time: 9:20 AM,2021-03-12 21:10:19.321726
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 4:02 PM,2021-03-12 21:10:19.321726
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-12 21:10:19.321726
30,Lefferts,0-30 Minutes*,Last Reported Time: 3:58 PM,2021-03-12 21:10:19.321726
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 4:00 PM,2021-03-12 21:10:19.321726
32,Mariners Harbor Library,No Wait Time*,Last Reported Time: 10:34 AM,2021-03-12 21:10:19.321726
33,Metropolitan Hospital ...,No Wait Time*,Last Reported Time: 11:56 AM,2021-03-12 21:10:19.321726
34,Midwood,0-30 Minutes*,Last Reported Time: 2:34 PM,2021-03-12 21:10:19.321726
35,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 9:50 AM,2021-03-12 21:10:19.321726
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-03-12 21:10:19.321726
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-03-12 21:10:19.321726
38,Old Broadway,No Wait Time*,Last Reported Time: 2:04 PM,2021-03-12 21:10:19.321726
39,Queens Hospital Center,30-60 Minutes*,Last Reported Time: 12:08 PM,2021-03-12 21:10:19.321726
40,Rain Boston Road Senio...,No Wait Time*,Last Reported Time: 3:40 PM,2021-03-12 21:10:19.321726
41,Red Hook Recreational ...,No Wait Time,Last Reported Time: 4:00 PM,2021-03-12 21:10:19.321726
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-03-12 21:10:19.321726
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-03-12 21:10:19.321726
44,St. George Ferry Termi...,0-30 Minutes,Last Reported Time: 4:09 PM,2021-03-12 21:10:19.321726
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-03-12 21:10:19.321726
46,Starret City,No Wait Time*,Last Reported Time: 3:05 PM,2021-03-12 21:10:19.321726
47,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2021-03-12 21:10:19.321726
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-03-12 21:10:19.321726
49,Sydenham,0-30 Minutes*,Last Reported Time: 12:14 PM,2021-03-12 21:10:19.321726
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-03-12 21:10:19.321726
