,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time*,Last Reported Time: 12:46 PM,2021-02-17 20:51:29.644377
1,4101 White Plains Road,No Wait Time,Last Reported Time: 3:12 PM,2021-02-17 20:51:29.644377
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2021-02-17 20:51:29.644377
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 2:13 PM,2021-02-17 20:51:29.644377
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-17 20:51:29.644377
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 2:21 PM,2021-02-17 20:51:29.644377
6,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 1:45 PM,2021-02-17 20:51:29.644377
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-02-17 20:51:29.644377
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 2:42 PM,2021-02-17 20:51:29.644377
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-17 20:51:29.644377
10,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 2:08 PM,2021-02-17 20:51:29.644377
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-17 20:51:29.644377
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 1:31 PM,2021-02-17 20:51:29.644377
13,CU Vanderbilt,No Wait Time,Last Reported Time: 2:30 PM,2021-02-17 20:51:29.644377
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-17 20:51:29.644377
15,Cumberland Dtc,No Wait Time,Last Reported Time: 2:40 PM,2021-02-17 20:51:29.644377
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-17 20:51:29.644377
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-17 20:51:29.644377
18,EY East New York DTC,0-30 Minutes,Last Reported Time: 2:10 PM,2021-02-17 20:51:29.644377
19,Fort Hamilton,0-30 Minutes*,Last Reported Time: 12:49 PM,2021-02-17 20:51:29.644377
20,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 1:00 PM,2021-02-17 20:51:29.644377
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-17 20:51:29.644377
22,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 2:51 PM,2021-02-17 20:51:29.644377
23,Highbridge Pool,0-30 Minutes,Last Reported Time: 3:37 PM,2021-02-17 20:51:29.644377
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-17 20:51:29.644377
25,JFK Airport,0-30 Minutes*,Last Reported Time: 12:04 PM,2021-02-17 20:51:29.644377
26,Kew Gardens,No Wait Time,Last Reported Time: 3:32 PM,2021-02-17 20:51:29.644377
27,Kings County Hospital ...,30-60 Minutes,Last Reported Time: 2:11 PM,2021-02-17 20:51:29.644377
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-17 20:51:29.644377
29,Lefferts,0-30 Minutes,Last Reported Time: 2:01 PM,2021-02-17 20:51:29.644377
30,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-02-17 20:51:29.644377
31,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 2:23 PM,2021-02-17 20:51:29.644377
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-17 20:51:29.644377
33,Midwood,No Wait Time,Last Reported Time: 2:22 PM,2021-02-17 20:51:29.644377
34,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 1:50 PM,2021-02-17 20:51:29.644377
35,Mt. Loretto,0-30 Minutes,Last Reported Time: 2:25 PM,2021-02-17 20:51:29.644377
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-17 20:51:29.644377
37,Northern Boulevard,No Wait Time*,Last Reported Time: 12:52 PM,2021-02-17 20:51:29.644377
38,Old Broadway,0-30 Minutes,Last Reported Time: 2:29 PM,2021-02-17 20:51:29.644377
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-17 20:51:29.644377
40,Rain Boston Road Senio...,No Wait Time,Last Reported Time: 3:35 PM,2021-02-17 20:51:29.644377
41,Red Hook Recreational ...,No Wait Time,Last Reported Time: 2:00 PM,2021-02-17 20:51:29.644377
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-17 20:51:29.644377
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-17 20:51:29.644377
