,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-01-16 16:43:31.611860
1,4101 White Plains Road,30-60 Minutes,Last Reported Time: 10:00 AM,2021-01-16 16:43:31.611860
2,57 Cleveland Place,No Wait Time,Last Reported Time: 10:25 AM,2021-01-16 16:43:31.611860
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2021-01-16 16:43:31.611860
4,Bay Ridge 5th Avenue,1-1.5 Hours,Last Reported Time: 10:09 AM,2021-01-16 16:43:31.611860
5,Beach 39th,0-30 Minutes,Last Reported Time: 10:30 AM,2021-01-16 16:43:31.611860
6,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-01-16 16:43:31.611860
7,Belvis Diagnostic & Tr...,1.5-2 Hours*,Last Reported Time: 9:56 AM,2021-01-16 16:43:31.611860
8,Bensonhurst 14th Avenue,30-60 Minutes*,Last Reported Time: 8:37 AM,2021-01-16 16:43:31.611860
9,Brooklyn Army Terminal,Not Reported Yet,Last Reported Time:,2021-01-16 16:43:31.611860
10,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-01-16 16:43:31.611860
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-16 16:43:31.611860
12,Co-op City Retail Space,30-60 Minutes*,Last Reported Time: 9:27 AM,2021-01-16 16:43:31.611860
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-16 16:43:31.611860
14,CU Jonathan Williams C...,0-30 Minutes,Last Reported Time: 10:23 AM,2021-01-16 16:43:31.611860
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-16 16:43:31.611860
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-16 16:43:31.611860
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-16 16:43:31.611860
18,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-16 16:43:31.611860
19,Elmhurst Hospital Cent...,30-60 Minutes,Last Reported Time: 10:16 AM,2021-01-16 16:43:31.611860
20,EY East New York DTC,30-60 Minutes,Last Reported Time: 11:03 AM,2021-01-16 16:43:31.611860
21,Fort Hamilton,0-30 Minutes,Last Reported Time: 10:04 AM,2021-01-16 16:43:31.611860
22,Gouverneur Healthcare,0-30 Minutes,Last Reported Time: 10:42 AM,2021-01-16 16:43:31.611860
23,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-01-16 16:43:31.611860
24,Harlem Hospital Center,30-60 Minutes,Last Reported Time: 10:12 AM,2021-01-16 16:43:31.611860
25,Highbridge Pool,1-1.5 Hours,Last Reported Time: 10:01 AM,2021-01-16 16:43:31.611860
26,Jacobi Medical Center,1.5-2 Hours,Last Reported Time: 10:56 AM,2021-01-16 16:43:31.611860
27,JFK Airport,0-30 Minutes,Last Reported Time: 10:09 AM,2021-01-16 16:43:31.611860
28,Kew Gardens,0-30 Minutes,Last Reported Time: 10:49 AM,2021-01-16 16:43:31.611860
29,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 10:20 AM,2021-01-16 16:43:31.611860
30,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-16 16:43:31.611860
