,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time*,Last Reported Time: 1:00 PM,2020-12-24 19:50:37.337577
1,4101 White Plains Road,0-30 Minutes,Last Reported Time: 2:15 PM,2020-12-24 19:50:37.337577
2,57 Cleveland Place,No Wait Time*,Last Reported Time: 10:52 AM,2020-12-24 19:50:37.337577
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2020-12-24 19:50:37.337577
4,Bay Ridge 5th Avenue,More Than 2 Hours*,Last Reported Time: 12:09 PM,2020-12-24 19:50:37.337577
5,Beach 39th,0-30 Minutes*,Last Reported Time: 12:52 PM,2020-12-24 19:50:37.337577
6,Bellevue Hospital Cent...,1.5-2 Hours*,Last Reported Time: 12:52 PM,2020-12-24 19:50:37.337577
7,Belvis Diagnostic & Tr...,1-1.5 Hours*,Last Reported Time: 11:50 AM,2020-12-24 19:50:37.337577
8,Bensonhurst 14th Avenue,1-1.5 Hours*,Last Reported Time: 12:02 PM,2020-12-24 19:50:37.337577
9,Brooklyn Army Terminal,1-1.5 Hours*,Last Reported Time: 11:20 AM,2020-12-24 19:50:37.337577
10,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 1:03 PM,2020-12-24 19:50:37.337577
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-24 19:50:37.337577
12,Co-op City Retail Space,1-1.5 Hours*,Last Reported Time: 12:11 PM,2020-12-24 19:50:37.337577
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-24 19:50:37.337577
14,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 12:55 PM,2020-12-24 19:50:37.337577
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-24 19:50:37.337577
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-24 19:50:37.337577
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2020-12-24 19:50:37.337577
18,Edward Grant,30-60 Minutes*,Last Reported Time: 8:20 AM,2020-12-24 19:50:37.337577
19,Elmhurst Hospital Cent...,30-60 Minutes,Last Reported Time: 2:41 PM,2020-12-24 19:50:37.337577
20,EY East New York DTC,0-30 Minutes*,Last Reported Time: 12:10 PM,2020-12-24 19:50:37.337577
21,Fort Hamilton,More Than 2 Hours*,Last Reported Time: 11:07 AM,2020-12-24 19:50:37.337577
22,Gouverneur Healthcare,1-1.5 Hours*,Last Reported Time: 11:44 AM,2020-12-24 19:50:37.337577
23,Greenbelt Recreational...,30-60 Minutes*,Last Reported Time: 12:34 PM,2020-12-24 19:50:37.337577
24,Harlem Hospital Center,No Wait Time*,Last Reported Time: 12:29 PM,2020-12-24 19:50:37.337577
25,Highbridge Pool,More Than 2 Hours*,Last Reported Time: 12:02 PM,2020-12-24 19:50:37.337577
26,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2020-12-24 19:50:37.337577
27,JFK Airport,30-60 Minutes*,Last Reported Time: 11:50 AM,2020-12-24 19:50:37.337577
28,Kew Gardens,More Than 2 Hours*,Last Reported Time: 10:55 AM,2020-12-24 19:50:37.337577
29,Kings County Hospital ...,0-30 Minutes*,Last Reported Time: 12:16 PM,2020-12-24 19:50:37.337577
30,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2020-12-24 19:50:37.337577
31,Lefferts,1-1.5 Hours*,Last Reported Time: 8:05 AM,2020-12-24 19:50:37.337577
32,Lincoln Medical Center,0-30 Minutes*,Last Reported Time: 12:20 PM,2020-12-24 19:50:37.337577
33,Mariners Harbor Library,30-60 Minutes*,Last Reported Time: 11:59 AM,2020-12-24 19:50:37.337577
34,Metropolitan Hospital ...,1-1.5 Hours*,Last Reported Time: 8:24 AM,2020-12-24 19:50:37.337577
35,Midwood,Not Reported Yet,Last Reported Time:,2020-12-24 19:50:37.337577
36,Morrisania Diagnostic ...,0-30 Minutes*,Last Reported Time: 1:49 PM,2020-12-24 19:50:37.337577
37,Mt. Loretto,More Than 2 Hours*,Last Reported Time: 12:22 PM,2020-12-24 19:50:37.337577
38,North Central Bronx Ho...,30-60 Minutes*,Last Reported Time: 1:23 PM,2020-12-24 19:50:37.337577
39,Northern Boulevard,Not Reported Yet,Last Reported Time:,2020-12-24 19:50:37.337577
40,Old Broadway,1-1.5 Hours*,Last Reported Time: 12:01 PM,2020-12-24 19:50:37.337577
41,Queens Hospital Center,1.5-2 Hours*,Last Reported Time: 12:15 PM,2020-12-24 19:50:37.337577
42,Rain Boston Road Senio...,No Wait Time,Last Reported Time: 2:44 PM,2020-12-24 19:50:37.337577
43,Red Hook Recreational ...,30-60 Minutes*,Last Reported Time: 9:21 AM,2020-12-24 19:50:37.337577
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2020-12-24 19:50:37.337577
45,St. Albans,Not Reported Yet,Last Reported Time:,2020-12-24 19:50:37.337577
46,St. George Ferry Termi...,1-1.5 Hours,Last Reported Time: 2:10 PM,2020-12-24 19:50:37.337577
47,St. James Recreational...,Not Reported Yet,Last Reported Time:,2020-12-24 19:50:37.337577
48,Starret City,1-1.5 Hours*,Last Reported Time: 12:39 PM,2020-12-24 19:50:37.337577
49,SY Dyckman Lcdla,1-1.5 Hours,Last Reported Time: 2:07 PM,2020-12-24 19:50:37.337577
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2020-12-24 19:50:37.337577
51,Sydenham,30-60 Minutes,Last Reported Time: 2:08 PM,2020-12-24 19:50:37.337577
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2020-12-24 19:50:37.337577
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2020-12-24 19:50:37.337577
54,Windsor Park Library,30-60 Minutes*,Last Reported Time: 1:57 PM,2020-12-24 19:50:37.337577
55,Woodhull Medical Center,30-60 Minutes*,Last Reported Time: 9:45 AM,2020-12-24 19:50:37.337577
