,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 10:05 AM,2021-01-27 15:36:32.126771
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-01-27 15:36:32.126771
2,57 Cleveland Place,No Wait Time,Last Reported Time: 10:03 AM,2021-01-27 15:36:32.126771
3,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2021-01-27 15:36:32.126771
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-01-27 15:36:32.126771
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 10:00 AM,2021-01-27 15:36:32.126771
6,Belvis Diagnostic & Tr...,1.5-2 Hours*,Last Reported Time: 9:47 AM,2021-01-27 15:36:32.126771
7,Bensonhurst 14th Avenue,0-30 Minutes*,Last Reported Time: 9:11 AM,2021-01-27 15:36:32.126771
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 9:12 AM,2021-01-27 15:36:32.126771
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-27 15:36:32.126771
10,Co-op City Retail Space,30-60 Minutes,Last Reported Time: 10:21 AM,2021-01-27 15:36:32.126771
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-27 15:36:32.126771
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 9:14 AM,2021-01-27 15:36:32.126771
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-27 15:36:32.126771
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-27 15:36:32.126771
15,Cumberland Dtc,0-30 Minutes*,Last Reported Time: 9:35 AM,2021-01-27 15:36:32.126771
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-27 15:36:32.126771
17,Elmhurst Hospital Cent...,1-1.5 Hours,Last Reported Time: 10:00 AM,2021-01-27 15:36:32.126771
18,EY East New York DTC,0-30 Minutes*,Last Reported Time: 8:16 AM,2021-01-27 15:36:32.126771
19,Fort Hamilton,0-30 Minutes,Last Reported Time: 10:18 AM,2021-01-27 15:36:32.126771
20,Gouverneur Healthcare,1-1.5 Hours*,Last Reported Time: 9:33 AM,2021-01-27 15:36:32.126771
21,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 10:03 AM,2021-01-27 15:36:32.126771
22,Harlem Hospital Center,30-60 Minutes,Last Reported Time: 10:26 AM,2021-01-27 15:36:32.126771
23,Highbridge Pool,0-30 Minutes*,Last Reported Time: 9:13 AM,2021-01-27 15:36:32.126771
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-27 15:36:32.126771
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-01-27 15:36:32.126771
26,Kew Gardens,0-30 Minutes*,Last Reported Time: 9:22 AM,2021-01-27 15:36:32.126771
27,Kings County Hospital ...,0-30 Minutes*,Last Reported Time: 8:04 AM,2021-01-27 15:36:32.126771
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-27 15:36:32.126771
29,Lefferts,30-60 Minutes,Last Reported Time: 10:22 AM,2021-01-27 15:36:32.126771
30,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-01-27 15:36:32.126771
