,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 2:13 PM,2020-12-08 20:47:58.231523
1,4101 White Plains Road,0-30 Minutes,Last Reported Time: 3:10 PM,2020-12-08 20:47:58.231523
2,57 Cleveland Place,No Wait Time,Last Reported Time: 2:13 PM,2020-12-08 20:47:58.231523
3,Bathgate Contract Post...,No Wait Time,Last Reported Time: 2:00 PM,2020-12-08 20:47:58.231523
4,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2020-12-08 20:47:58.231523
5,Beach 39th,30-60 Minutes,Last Reported Time: 1:47 PM,2020-12-08 20:47:58.231523
6,Bellevue Hospital Cent...,30-60 Minutes,Last Reported Time: 3:00 PM,2020-12-08 20:47:58.231523
7,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2020-12-08 20:47:58.231523
8,Bensonhurst 14th Avenue,1-1.5 Hours,Last Reported Time: 2:01 PM,2020-12-08 20:47:58.231523
9,Brooklyn Army Terminal,0-30 Minutes,Last Reported Time: 2:58 PM,2020-12-08 20:47:58.231523
10,Canarsie Municipal Lot,0-30 Minutes,Last Reported Time: 2:02 PM,2020-12-08 20:47:58.231523
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-08 20:47:58.231523
12,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 2:08 PM,2020-12-08 20:47:58.231523
13,Coney Island Hospital ...,0-30 Minutes,Last Reported Time: 3:05 PM,2020-12-08 20:47:58.231523
14,CU Jonathan Williams C...,30-60 Minutes,Last Reported Time: 3:20 PM,2020-12-08 20:47:58.231523
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-08 20:47:58.231523
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-08 20:47:58.231523
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2020-12-08 20:47:58.231523
18,Edward Grant,30-60 Minutes,Last Reported Time: 3:21 PM,2020-12-08 20:47:58.231523
19,Elmhurst Hospital Cent...,30-60 Minutes,Last Reported Time: 2:28 PM,2020-12-08 20:47:58.231523
20,EY East New York DTC,Not Reported Yet,Last Reported Time:,2020-12-08 20:47:58.231523
21,Fort Hamilton,30-60 Minutes,Last Reported Time: 2:17 PM,2020-12-08 20:47:58.231523
22,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2020-12-08 20:47:58.231523
23,Greenbelt Recreational...,30-60 Minutes,Last Reported Time: 3:28 PM,2020-12-08 20:47:58.231523
24,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 2:04 PM,2020-12-08 20:47:58.231523
25,Highbridge Pool,1-1.5 Hours,Last Reported Time: 2:12 PM,2020-12-08 20:47:58.231523
26,Jacobi Medical Center,0-30 Minutes,Last Reported Time: 2:11 PM,2020-12-08 20:47:58.231523
27,JFK Airport,No Wait Time,Last Reported Time: 3:04 PM,2020-12-08 20:47:58.231523
28,Kew Gardens,30-60 Minutes*,Last Reported Time: 1:44 PM,2020-12-08 20:47:58.231523
29,Kings County Hospital ...,0-30 Minutes*,Last Reported Time: 12:59 PM,2020-12-08 20:47:58.231523
30,LaGuardia Airport,No Wait Time,Last Reported Time: 2:21 PM,2020-12-08 20:47:58.231523
31,Lefferts,30-60 Minutes,Last Reported Time: 2:12 PM,2020-12-08 20:47:58.231523
32,Lincoln Medical Center,0-30 Minutes,Last Reported Time: 2:01 PM,2020-12-08 20:47:58.231523
33,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 2:49 PM,2020-12-08 20:47:58.231523
34,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-08 20:47:58.231523
35,Midwood,1-1.5 Hours,Last Reported Time: 2:04 PM,2020-12-08 20:47:58.231523
36,Morrisania Diagnostic ...,30-60 Minutes,Last Reported Time: 2:00 PM,2020-12-08 20:47:58.231523
37,Mt. Loretto,30-60 Minutes*,Last Reported Time: 11:07 AM,2020-12-08 20:47:58.231523
38,North Central Bronx Ho...,0-30 Minutes,Last Reported Time: 3:08 PM,2020-12-08 20:47:58.231523
39,Northern Boulevard,0-30 Minutes,Last Reported Time: 2:12 PM,2020-12-08 20:47:58.231523
40,Old Broadway,0-30 Minutes,Last Reported Time: 2:37 PM,2020-12-08 20:47:58.231523
41,Queens Hospital Center,1-1.5 Hours,Last Reported Time: 2:00 PM,2020-12-08 20:47:58.231523
42,Rain Boston Road Senio...,0-30 Minutes*,Last Reported Time: 12:45 PM,2020-12-08 20:47:58.231523
43,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 2:00 PM,2020-12-08 20:47:58.231523
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2020-12-08 20:47:58.231523
45,St. Albans,0-30 Minutes*,Last Reported Time: 12:05 PM,2020-12-08 20:47:58.231523
46,St. George Ferry Termi...,Not Reported Yet,Last Reported Time:,2020-12-08 20:47:58.231523
47,St. James Recreational...,30-60 Minutes*,Last Reported Time: 10:02 AM,2020-12-08 20:47:58.231523
48,Starret City,No Wait Time,Last Reported Time: 3:17 PM,2020-12-08 20:47:58.231523
49,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2020-12-08 20:47:58.231523
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2020-12-08 20:47:58.231523
51,Sydenham,Not Reported Yet,Last Reported Time:,2020-12-08 20:47:58.231523
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2020-12-08 20:47:58.231523
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2020-12-08 20:47:58.231523
54,Windsor Park Library,30-60 Minutes,Last Reported Time: 2:02 PM,2020-12-08 20:47:58.231523
55,Woodhull Medical Center,1-1.5 Hours,Last Reported Time: 3:34 PM,2020-12-08 20:47:58.231523
