,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time*,Last Reported Time: 2:24 PM,2021-02-12 21:09:52.509038
1,4101 White Plains Road,No Wait Time*,Last Reported Time: 2:33 PM,2021-02-12 21:09:52.509038
2,57 Cleveland Place,No Wait Time*,Last Reported Time: 3:04 PM,2021-02-12 21:09:52.509038
3,Bay Ridge 5th Avenue,0-30 Minutes*,Last Reported Time: 2:20 PM,2021-02-12 21:09:52.509038
4,Beach 39th,0-30 Minutes*,Last Reported Time: 3:12 PM,2021-02-12 21:09:52.509038
5,Bellevue Hospital Cent...,0-30 Minutes*,Last Reported Time: 2:01 PM,2021-02-12 21:09:52.509038
6,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 1:50 PM,2021-02-12 21:09:52.509038
7,Bensonhurst 14th Avenue,No Wait Time*,Last Reported Time: 2:15 PM,2021-02-12 21:09:52.509038
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 2:15 PM,2021-02-12 21:09:52.509038
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-12 21:09:52.509038
10,Co-op City Retail Space,0-30 Minutes*,Last Reported Time: 2:30 PM,2021-02-12 21:09:52.509038
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-12 21:09:52.509038
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 2:58 PM,2021-02-12 21:09:52.509038
13,CU Vanderbilt,0-30 Minutes*,Last Reported Time: 2:05 PM,2021-02-12 21:09:52.509038
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-12 21:09:52.509038
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-12 21:09:52.509038
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-12 21:09:52.509038
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-12 21:09:52.509038
18,EY East New York DTC,No Wait Time*,Last Reported Time: 3:49 PM,2021-02-12 21:09:52.509038
19,Fort Hamilton,30-60 Minutes*,Last Reported Time: 2:15 PM,2021-02-12 21:09:52.509038
20,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-12 21:09:52.509038
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-12 21:09:52.509038
22,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 2:24 PM,2021-02-12 21:09:52.509038
23,Highbridge Pool,1-1.5 Hours*,Last Reported Time: 2:08 PM,2021-02-12 21:09:52.509038
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-12 21:09:52.509038
25,JFK Airport,0-30 Minutes*,Last Reported Time: 3:23 PM,2021-02-12 21:09:52.509038
26,Kew Gardens,30-60 Minutes*,Last Reported Time: 2:01 PM,2021-02-12 21:09:52.509038
27,Kings County Hospital ...,0-30 Minutes*,Last Reported Time: 2:18 PM,2021-02-12 21:09:52.509038
