,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 3:17 PM,2021-03-04 20:33:40.319870
1,4101 White Plains Road,No Wait Time,Last Reported Time: 2:36 PM,2021-03-04 20:33:40.319870
2,57 Cleveland Place,No Wait Time,Last Reported Time: 3:02 PM,2021-03-04 20:33:40.319870
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 2:46 PM,2021-03-04 20:33:40.319870
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-04 20:33:40.319870
5,Bellevue Hospital Cent...,1.5-2 Hours*,Last Reported Time: 12:17 PM,2021-03-04 20:33:40.319870
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 11:54 AM,2021-03-04 20:33:40.319870
7,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 2:53 PM,2021-03-04 20:33:40.319870
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 1:03 PM,2021-03-04 20:33:40.319870
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-04 20:33:40.319870
10,Co-op City Retail Space,0-30 Minutes*,Last Reported Time: 10:48 AM,2021-03-04 20:33:40.319870
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-04 20:33:40.319870
12,CU Homecrest,No Wait Time,Last Reported Time: 2:57 PM,2021-03-04 20:33:40.319870
13,CU Jonathan Williams C...,No Wait Time,Last Reported Time: 2:58 PM,2021-03-04 20:33:40.319870
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-04 20:33:40.319870
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-04 20:33:40.319870
16,Cumberland Dtc,No Wait Time,Last Reported Time: 3:15 PM,2021-03-04 20:33:40.319870
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-04 20:33:40.319870
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-04 20:33:40.319870
19,EY East New York DTC,0-30 Minutes,Last Reported Time: 2:38 PM,2021-03-04 20:33:40.319870
20,Fort Hamilton,0-30 Minutes,Last Reported Time: 2:56 PM,2021-03-04 20:33:40.319870
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-03-04 20:33:40.319870
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-03-04 20:33:40.319870
23,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 2:48 PM,2021-03-04 20:33:40.319870
24,Highbridge Pool,No Wait Time,Last Reported Time: 2:01 PM,2021-03-04 20:33:40.319870
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-04 20:33:40.319870
26,JFK Airport,0-30 Minutes,Last Reported Time: 2:45 PM,2021-03-04 20:33:40.319870
27,Kew Gardens,0-30 Minutes,Last Reported Time: 2:30 PM,2021-03-04 20:33:40.319870
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 3:07 PM,2021-03-04 20:33:40.319870
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-04 20:33:40.319870
30,Lefferts,0-30 Minutes*,Last Reported Time: 12:10 PM,2021-03-04 20:33:40.319870
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 3:16 PM,2021-03-04 20:33:40.319870
32,Mariners Harbor Library,0-30 Minutes*,Last Reported Time: 1:36 PM,2021-03-04 20:33:40.319870
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-04 20:33:40.319870
34,Midwood,No Wait Time*,Last Reported Time: 12:44 PM,2021-03-04 20:33:40.319870
35,Morrisania Diagnostic ...,0-30 Minutes*,Last Reported Time: 9:54 AM,2021-03-04 20:33:40.319870
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-03-04 20:33:40.319870
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-03-04 20:33:40.319870
38,Old Broadway,0-30 Minutes,Last Reported Time: 2:35 PM,2021-03-04 20:33:40.319870
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-03-04 20:33:40.319870
40,Rain Boston Road Senio...,No Wait Time*,Last Reported Time: 1:36 PM,2021-03-04 20:33:40.319870
41,Red Hook Recreational ...,No Wait Time*,Last Reported Time: 12:59 PM,2021-03-04 20:33:40.319870
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-03-04 20:33:40.319870
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-03-04 20:33:40.319870
44,St. George Ferry Termi...,0-30 Minutes*,Last Reported Time: 12:55 PM,2021-03-04 20:33:40.319870
45,St. James Recreational...,30-60 Minutes,Last Reported Time: 2:07 PM,2021-03-04 20:33:40.319870
46,Starret City,No Wait Time,Last Reported Time: 2:12 PM,2021-03-04 20:33:40.319870
47,SY Dyckman Lcdla,0-30 Minutes,Last Reported Time: 2:00 PM,2021-03-04 20:33:40.319870
