,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,0-30 Minutes,Last Reported Time: 8:42 AM,2021-02-26 14:50:49.585018
1,4101 White Plains Road,No Wait Time,Last Reported Time: 9:15 AM,2021-02-26 14:50:49.585018
2,57 Cleveland Place,No Wait Time,Last Reported Time: 8:01 AM,2021-02-26 14:50:49.585018
3,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 9:10 AM,2021-02-26 14:50:49.585018
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-26 14:50:49.585018
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 8:57 AM,2021-02-26 14:50:49.585018
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-02-26 14:50:49.585018
7,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 9:25 AM,2021-02-26 14:50:49.585018
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-02-26 14:50:49.585018
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-26 14:50:49.585018
10,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 9:39 AM,2021-02-26 14:50:49.585018
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-26 14:50:49.585018
12,CU Homecrest,Not Reported Yet,Last Reported Time:,2021-02-26 14:50:49.585018
13,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-02-26 14:50:49.585018
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-26 14:50:49.585018
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-26 14:50:49.585018
16,Cumberland Dtc,0-30 Minutes,Last Reported Time: 9:34 AM,2021-02-26 14:50:49.585018
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-26 14:50:49.585018
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-26 14:50:49.585018
19,EY East New York DTC,No Wait Time,Last Reported Time: 9:13 AM,2021-02-26 14:50:49.585018
20,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-02-26 14:50:49.585018
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-26 14:50:49.585018
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-26 14:50:49.585018
23,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 8:26 AM,2021-02-26 14:50:49.585018
24,Highbridge Pool,0-30 Minutes,Last Reported Time: 9:07 AM,2021-02-26 14:50:49.585018
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-26 14:50:49.585018
26,JFK Airport,0-30 Minutes,Last Reported Time: 8:52 AM,2021-02-26 14:50:49.585018
27,Kew Gardens,0-30 Minutes,Last Reported Time: 8:01 AM,2021-02-26 14:50:49.585018
28,Kings County Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-26 14:50:49.585018
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-26 14:50:49.585018
30,Lefferts,0-30 Minutes,Last Reported Time: 8:49 AM,2021-02-26 14:50:49.585018
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 8:31 AM,2021-02-26 14:50:49.585018
32,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 9:34 AM,2021-02-26 14:50:49.585018
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-26 14:50:49.585018
34,Midwood,0-30 Minutes,Last Reported Time: 8:25 AM,2021-02-26 14:50:49.585018
35,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-02-26 14:50:49.585018
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-26 14:50:49.585018
