,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 2:09 PM,2021-02-12 19:24:39.280667
1,4101 White Plains Road,No Wait Time*,Last Reported Time: 1:24 PM,2021-02-12 19:24:39.280667
2,57 Cleveland Place,No Wait Time*,Last Reported Time: 10:17 AM,2021-02-12 19:24:39.280667
3,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 2:15 PM,2021-02-12 19:24:39.280667
4,Beach 39th,0-30 Minutes*,Last Reported Time: 12:54 PM,2021-02-12 19:24:39.280667
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 2:01 PM,2021-02-12 19:24:39.280667
6,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 1:50 PM,2021-02-12 19:24:39.280667
7,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 2:15 PM,2021-02-12 19:24:39.280667
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 2:15 PM,2021-02-12 19:24:39.280667
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-12 19:24:39.280667
10,Co-op City Retail Space,0-30 Minutes*,Last Reported Time: 9:35 AM,2021-02-12 19:24:39.280667
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-12 19:24:39.280667
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 12:29 PM,2021-02-12 19:24:39.280667
13,CU Vanderbilt,0-30 Minutes,Last Reported Time: 2:05 PM,2021-02-12 19:24:39.280667
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-12 19:24:39.280667
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-12 19:24:39.280667
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-12 19:24:39.280667
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-12 19:24:39.280667
18,EY East New York DTC,No Wait Time*,Last Reported Time: 12:10 PM,2021-02-12 19:24:39.280667
19,Fort Hamilton,30-60 Minutes,Last Reported Time: 2:15 PM,2021-02-12 19:24:39.280667
20,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-12 19:24:39.280667
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-12 19:24:39.280667
