,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
3,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
7,Bensonhurst 14th Avenue,1-1.5 Hours,Last Reported Time: 8:00 AM,2021-02-20 13:23:11.860210
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
12,CU Homecrest,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
13,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
16,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
19,EY East New York DTC,0-30 Minutes,Last Reported Time: 8:14 AM,2021-02-20 13:23:11.860210
20,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
23,Harlem Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
24,Highbridge Pool,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
26,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
27,Kew Gardens,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 8:07 AM,2021-02-20 13:23:11.860210
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
30,Lefferts,0-30 Minutes,Last Reported Time: 8:14 AM,2021-02-20 13:23:11.860210
31,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
32,Mariners Harbor Library,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
34,Midwood,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
35,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
36,Mt. Loretto,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
37,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
38,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
39,Old Broadway,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
40,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
41,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
42,Red Hook Recreational ...,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
43,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
44,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
45,St. George Ferry Termi...,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
46,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
47,Starret City,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
48,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
49,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
50,Sydenham,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
51,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
52,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
53,Windsor Park Library,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
54,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-02-20 13:23:11.860210
55,Last Reported Time:,,,2021-02-20 13:23:11.860210
56,,,,2021-02-20 13:23:11.860210
57,,,,2021-02-20 13:23:11.860210
58,,,,2021-02-20 13:23:11.860210
59,if you require urgent virtual care.,,,2021-02-20 13:23:11.860210
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-02-20 13:23:11.860210
61,,,,2021-02-20 13:23:11.860210
62,,,,2021-02-20 13:23:11.860210
63,,,,2021-02-20 13:23:11.860210
