,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,0-30 Minutes*,Last Reported Time: 10:09 AM,2021-02-13 22:52:24.389035
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-13 22:52:24.389035
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2021-02-13 22:52:24.389035
3,Bay Ridge 5th Avenue,No Wait Time*,Last Reported Time: 12:00 PM,2021-02-13 22:52:24.389035
4,Beach 39th,0-30 Minutes*,Last Reported Time: 9:00 AM,2021-02-13 22:52:24.389035
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-13 22:52:24.389035
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 12:05 PM,2021-02-13 22:52:24.389035
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-02-13 22:52:24.389035
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-02-13 22:52:24.389035
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-13 22:52:24.389035
10,Co-op City Retail Space,0-30 Minutes*,Last Reported Time: 11:56 AM,2021-02-13 22:52:24.389035
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-13 22:52:24.389035
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 11:46 AM,2021-02-13 22:52:24.389035
13,CU Vanderbilt,No Wait Time*,Last Reported Time: 9:37 AM,2021-02-13 22:52:24.389035
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-13 22:52:24.389035
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-13 22:52:24.389035
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-13 22:52:24.389035
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-13 22:52:24.389035
18,EY East New York DTC,No Wait Time*,Last Reported Time: 10:22 AM,2021-02-13 22:52:24.389035
19,Fort Hamilton,0-30 Minutes*,Last Reported Time: 9:41 AM,2021-02-13 22:52:24.389035
20,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-13 22:52:24.389035
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-13 22:52:24.389035
