,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 8:20 AM,2021-02-18 14:42:52.883712
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
5,Bellevue Hospital Cent...,30-60 Minutes,Last Reported Time: 8:09 AM,2021-02-18 14:42:52.883712
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
12,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
18,EY East New York DTC,No Wait Time,Last Reported Time: 8:05 AM,2021-02-18 14:42:52.883712
19,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
20,Gouverneur Healthcare,0-30 Minutes,Last Reported Time: 9:31 AM,2021-02-18 14:42:52.883712
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
22,Harlem Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
23,Highbridge Pool,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
26,Kew Gardens,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 8:34 AM,2021-02-18 14:42:52.883712
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
29,Lefferts,0-30 Minutes,Last Reported Time: 8:11 AM,2021-02-18 14:42:52.883712
30,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
31,Mariners Harbor Library,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
33,Midwood,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
35,Mt. Loretto,0-30 Minutes,Last Reported Time: 9:23 AM,2021-02-18 14:42:52.883712
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
38,Old Broadway,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
40,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
41,Red Hook Recreational ...,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
44,St. George Ferry Termi...,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
46,Starret City,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
47,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
49,Sydenham,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
52,Windsor Park Library,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-02-18 14:42:52.883712
54,Last Reported Time:,,,2021-02-18 14:42:52.883712
55,Last Reported Time:,,,2021-02-18 14:42:52.883712
56,,,,2021-02-18 14:42:52.883712
57,,,,2021-02-18 14:42:52.883712
58,,,,2021-02-18 14:42:52.883712
59,if you require urgent virtual care.,,,2021-02-18 14:42:52.883712
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-02-18 14:42:52.883712
61,,,,2021-02-18 14:42:52.883712
62,,,,2021-02-18 14:42:52.883712
