,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:54 PM,2021-02-12 22:53:20.616019
1,4101 White Plains Road,No Wait Time*,Last Reported Time: 2:33 PM,2021-02-12 22:53:20.616019
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:32 PM,2021-02-12 22:53:20.616019
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 4:16 PM,2021-02-12 22:53:20.616019
4,Beach 39th,No Wait Time,Last Reported Time: 5:41 PM,2021-02-12 22:53:20.616019
5,Bellevue Hospital Cent...,0-30 Minutes*,Last Reported Time: 2:01 PM,2021-02-12 22:53:20.616019
6,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 1:50 PM,2021-02-12 22:53:20.616019
7,Bensonhurst 14th Avenue,No Wait Time*,Last Reported Time: 2:15 PM,2021-02-12 22:53:20.616019
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 2:15 PM,2021-02-12 22:53:20.616019
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-12 22:53:20.616019
10,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 5:08 PM,2021-02-12 22:53:20.616019
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-12 22:53:20.616019
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 2:58 PM,2021-02-12 22:53:20.616019
13,CU Vanderbilt,No Wait Time,Last Reported Time: 4:18 PM,2021-02-12 22:53:20.616019
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-12 22:53:20.616019
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-12 22:53:20.616019
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-12 22:53:20.616019
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-12 22:53:20.616019
18,EY East New York DTC,No Wait Time,Last Reported Time: 5:13 PM,2021-02-12 22:53:20.616019
19,Fort Hamilton,30-60 Minutes,Last Reported Time: 4:57 PM,2021-02-12 22:53:20.616019
20,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-12 22:53:20.616019
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-12 22:53:20.616019
22,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 2:24 PM,2021-02-12 22:53:20.616019
23,Highbridge Pool,1-1.5 Hours*,Last Reported Time: 2:08 PM,2021-02-12 22:53:20.616019
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-12 22:53:20.616019
25,JFK Airport,0-30 Minutes,Last Reported Time: 4:17 PM,2021-02-12 22:53:20.616019
26,Kew Gardens,No Wait Time,Last Reported Time: 4:59 PM,2021-02-12 22:53:20.616019
27,Kings County Hospital ...,0-30 Minutes*,Last Reported Time: 2:18 PM,2021-02-12 22:53:20.616019
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-12 22:53:20.616019
