,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 2:11 PM,2021-01-28 20:17:33.817767
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-01-28 20:17:33.817767
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2021-01-28 20:17:33.817767
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 2:08 PM,2021-01-28 20:17:33.817767
4,Beach 39th,No Wait Time,Last Reported Time: 2:49 PM,2021-01-28 20:17:33.817767
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 2:09 PM,2021-01-28 20:17:33.817767
6,Belvis Diagnostic & Tr...,1.5-2 Hours*,Last Reported Time: 11:52 AM,2021-01-28 20:17:33.817767
7,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 2:43 PM,2021-01-28 20:17:33.817767
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-01-28 20:17:33.817767
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-28 20:17:33.817767
10,Co-op City Retail Space,30-60 Minutes,Last Reported Time: 2:41 PM,2021-01-28 20:17:33.817767
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-28 20:17:33.817767
12,CU Jonathan Williams C...,0-30 Minutes,Last Reported Time: 3:08 PM,2021-01-28 20:17:33.817767
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-28 20:17:33.817767
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-28 20:17:33.817767
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-28 20:17:33.817767
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-28 20:17:33.817767
17,Elmhurst Hospital Cent...,1-1.5 Hours*,Last Reported Time: 1:09 PM,2021-01-28 20:17:33.817767
18,EY East New York DTC,30-60 Minutes,Last Reported Time: 2:00 PM,2021-01-28 20:17:33.817767
19,Fort Hamilton,0-30 Minutes*,Last Reported Time: 1:57 PM,2021-01-28 20:17:33.817767
20,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 11:35 AM,2021-01-28 20:17:33.817767
21,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 2:08 PM,2021-01-28 20:17:33.817767
22,Harlem Hospital Center,30-60 Minutes,Last Reported Time: 2:30 PM,2021-01-28 20:17:33.817767
23,Highbridge Pool,30-60 Minutes,Last Reported Time: 2:16 PM,2021-01-28 20:17:33.817767
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-28 20:17:33.817767
25,JFK Airport,0-30 Minutes,Last Reported Time: 2:24 PM,2021-01-28 20:17:33.817767
26,Kew Gardens,0-30 Minutes*,Last Reported Time: 12:37 PM,2021-01-28 20:17:33.817767
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 3:05 PM,2021-01-28 20:17:33.817767
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-28 20:17:33.817767
29,Lefferts,30-60 Minutes,Last Reported Time: 2:25 PM,2021-01-28 20:17:33.817767
30,Lincoln Medical Center,30-60 Minutes,Last Reported Time: 2:01 PM,2021-01-28 20:17:33.817767
31,Mariners Harbor Library,No Wait Time*,Last Reported Time: 1:37 PM,2021-01-28 20:17:33.817767
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-28 20:17:33.817767
33,Midwood,0-30 Minutes,Last Reported Time: 2:59 PM,2021-01-28 20:17:33.817767
34,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 9:50 AM,2021-01-28 20:17:33.817767
35,Mt. Loretto,0-30 Minutes*,Last Reported Time: 12:12 PM,2021-01-28 20:17:33.817767
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-01-28 20:17:33.817767
37,Northern Boulevard,No Wait Time*,Last Reported Time: 8:34 AM,2021-01-28 20:17:33.817767
38,Old Broadway,0-30 Minutes,Last Reported Time: 2:27 PM,2021-01-28 20:17:33.817767
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-01-28 20:17:33.817767
40,Rain Boston Road Senio...,No Wait Time*,Last Reported Time: 1:41 PM,2021-01-28 20:17:33.817767
41,Red Hook Recreational ...,No Wait Time,Last Reported Time: 2:02 PM,2021-01-28 20:17:33.817767
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-01-28 20:17:33.817767
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-01-28 20:17:33.817767
44,St. George Ferry Termi...,No Wait Time*,Last Reported Time: 12:59 PM,2021-01-28 20:17:33.817767
45,St. James Recreational...,1-1.5 Hours*,Last Reported Time: 1:07 PM,2021-01-28 20:17:33.817767
46,Starret City,0-30 Minutes,Last Reported Time: 2:01 PM,2021-01-28 20:17:33.817767
47,SY Dyckman Lcdla,30-60 Minutes*,Last Reported Time: 12:12 PM,2021-01-28 20:17:33.817767
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-01-28 20:17:33.817767
49,Sydenham,0-30 Minutes*,Last Reported Time: 12:12 PM,2021-01-28 20:17:33.817767
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-01-28 20:17:33.817767
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-01-28 20:17:33.817767
52,Windsor Park Library,30-60 Minutes*,Last Reported Time: 1:31 PM,2021-01-28 20:17:33.817767
53,Woodhull Medical Center,0-30 Minutes*,Last Reported Time: 11:35 AM,2021-01-28 20:17:33.817767
54,Last Reported Time:,,,2021-01-28 20:17:33.817767
55,Last Reported Time:,,,2021-01-28 20:17:33.817767
56,,,,2021-01-28 20:17:33.817767
57,,,,2021-01-28 20:17:33.817767
58,,,,2021-01-28 20:17:33.817767
59,if you require urgent virtual care.,,,2021-01-28 20:17:33.817767
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-01-28 20:17:33.817767
61,,,,2021-01-28 20:17:33.817767
62,,,,2021-01-28 20:17:33.817767
63,,,,2021-01-28 20:17:33.817767
