,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
4,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
5,Beach 39th,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
6,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
7,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
8,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
9,Brooklyn Army Terminal,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
10,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
12,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
14,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
18,Edward Grant,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
19,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
20,EY East New York DTC,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
21,Fort Hamilton,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
22,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
23,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
24,Harlem Hospital Center,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
25,Highbridge Pool,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
26,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
27,JFK Airport,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
28,Kew Gardens,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
29,Kings County Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
30,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
31,Lefferts,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
32,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
33,Mariners Harbor Library,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
34,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
35,Midwood,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
36,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
37,Mt. Loretto,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
38,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
39,Northern Boulevard,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
40,Old Broadway,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
41,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
42,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
43,Red Hook Recreational ...,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
45,St. Albans,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
46,St. George Ferry Termi...,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
47,St. James Recreational...,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
48,Starret City,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
49,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
51,Sydenham,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
54,Windsor Park Library,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
55,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2020-12-25 15:12:48.675411
