,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time*,Last Reported Time: 1:24 PM,2021-01-26 19:19:07.150742
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-01-26 19:19:07.150742
2,57 Cleveland Place,No Wait Time*,Last Reported Time: 12:18 PM,2021-01-26 19:19:07.150742
3,Bay Ridge 5th Avenue,0-30 Minutes*,Last Reported Time: 10:08 AM,2021-01-26 19:19:07.150742
4,Beach 39th,30-60 Minutes*,Last Reported Time: 11:58 AM,2021-01-26 19:19:07.150742
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 2:08 PM,2021-01-26 19:19:07.150742
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 1:57 PM,2021-01-26 19:19:07.150742
7,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 2:01 PM,2021-01-26 19:19:07.150742
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 1:04 PM,2021-01-26 19:19:07.150742
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-26 19:19:07.150742
10,Co-op City Retail Space,30-60 Minutes*,Last Reported Time: 12:35 PM,2021-01-26 19:19:07.150742
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-26 19:19:07.150742
12,CU Jonathan Williams C...,30-60 Minutes*,Last Reported Time: 12:39 PM,2021-01-26 19:19:07.150742
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-26 19:19:07.150742
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-26 19:19:07.150742
15,Cumberland Dtc,No Wait Time*,Last Reported Time: 12:22 PM,2021-01-26 19:19:07.150742
16,Edward Grant,1-1.5 Hours*,Last Reported Time: 9:24 AM,2021-01-26 19:19:07.150742
17,Elmhurst Hospital Cent...,1-1.5 Hours*,Last Reported Time: 12:00 PM,2021-01-26 19:19:07.150742
18,EY East New York DTC,No Wait Time,Last Reported Time: 2:04 PM,2021-01-26 19:19:07.150742
19,Fort Hamilton,No Wait Time,Last Reported Time: 1:49 PM,2021-01-26 19:19:07.150742
20,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-01-26 19:19:07.150742
21,Greenbelt Recreational...,No Wait Time,Last Reported Time: 2:05 PM,2021-01-26 19:19:07.150742
22,Harlem Hospital Center,1.5-2 Hours,Last Reported Time: 2:07 PM,2021-01-26 19:19:07.150742
23,Highbridge Pool,30-60 Minutes*,Last Reported Time: 12:17 PM,2021-01-26 19:19:07.150742
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-26 19:19:07.150742
25,JFK Airport,0-30 Minutes*,Last Reported Time: 10:35 AM,2021-01-26 19:19:07.150742
26,Kew Gardens,No Wait Time*,Last Reported Time: 12:29 PM,2021-01-26 19:19:07.150742
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 2:03 PM,2021-01-26 19:19:07.150742
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-26 19:19:07.150742
29,Lefferts,No Wait Time*,Last Reported Time: 12:33 PM,2021-01-26 19:19:07.150742
30,Lincoln Medical Center,30-60 Minutes*,Last Reported Time: 11:23 AM,2021-01-26 19:19:07.150742
31,Mariners Harbor Library,0-30 Minutes*,Last Reported Time: 12:02 PM,2021-01-26 19:19:07.150742
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-26 19:19:07.150742
33,Midwood,30-60 Minutes,Last Reported Time: 2:13 PM,2021-01-26 19:19:07.150742
34,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 1:50 PM,2021-01-26 19:19:07.150742
35,Mt. Loretto,No Wait Time*,Last Reported Time: 10:44 AM,2021-01-26 19:19:07.150742
36,North Central Bronx Ho...,30-60 Minutes*,Last Reported Time: 9:04 AM,2021-01-26 19:19:07.150742
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-01-26 19:19:07.150742
38,Old Broadway,No Wait Time*,Last Reported Time: 1:11 PM,2021-01-26 19:19:07.150742
39,Queens Hospital Center,1-1.5 Hours*,Last Reported Time: 12:35 PM,2021-01-26 19:19:07.150742
