,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 10:32 AM,2021-03-11 16:24:18.064438
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
2,57 Cleveland Place,No Wait Time,Last Reported Time: 10:57 AM,2021-03-11 16:24:18.064438
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 10:31 AM,2021-03-11 16:24:18.064438
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
5,Bellevue Hospital Cent...,30-60 Minutes,Last Reported Time: 10:05 AM,2021-03-11 16:24:18.064438
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 9:58 AM,2021-03-11 16:24:18.064438
7,Bensonhurst 14th Avenue,30-60 Minutes*,Last Reported Time: 8:00 AM,2021-03-11 16:24:18.064438
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 10:23 AM,2021-03-11 16:24:18.064438
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
10,Co-op City Retail Space,0-30 Minutes*,Last Reported Time: 9:24 AM,2021-03-11 16:24:18.064438
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 9:29 AM,2021-03-11 16:24:18.064438
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 9:29 AM,2021-03-11 16:24:18.064438
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
16,Cumberland Dtc,0-30 Minutes*,Last Reported Time: 9:26 AM,2021-03-11 16:24:18.064438
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
19,EY East New York DTC,No Wait Time,Last Reported Time: 10:27 AM,2021-03-11 16:24:18.064438
20,Fort Hamilton,0-30 Minutes,Last Reported Time: 11:12 AM,2021-03-11 16:24:18.064438
21,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 9:43 AM,2021-03-11 16:24:18.064438
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
23,Harlem Hospital Center,No Wait Time,Last Reported Time: 10:40 AM,2021-03-11 16:24:18.064438
24,Highbridge Pool,No Wait Time,Last Reported Time: 10:41 AM,2021-03-11 16:24:18.064438
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
26,JFK Airport,30-60 Minutes,Last Reported Time: 10:41 AM,2021-03-11 16:24:18.064438
27,Kew Gardens,0-30 Minutes*,Last Reported Time: 8:09 AM,2021-03-11 16:24:18.064438
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 11:14 AM,2021-03-11 16:24:18.064438
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
30,Lefferts,0-30 Minutes,Last Reported Time: 10:29 AM,2021-03-11 16:24:18.064438
31,Lincoln Medical Center,0-30 Minutes,Last Reported Time: 10:15 AM,2021-03-11 16:24:18.064438
32,Mariners Harbor Library,No Wait Time*,Last Reported Time: 8:58 AM,2021-03-11 16:24:18.064438
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
34,Midwood,0-30 Minutes*,Last Reported Time: 9:21 AM,2021-03-11 16:24:18.064438
35,Morrisania Diagnostic ...,0-30 Minutes*,Last Reported Time: 9:50 AM,2021-03-11 16:24:18.064438
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
38,Old Broadway,No Wait Time*,Last Reported Time: 9:47 AM,2021-03-11 16:24:18.064438
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
40,Rain Boston Road Senio...,No Wait Time*,Last Reported Time: 9:57 AM,2021-03-11 16:24:18.064438
41,Red Hook Recreational ...,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
44,St. George Ferry Termi...,0-30 Minutes,Last Reported Time: 10:16 AM,2021-03-11 16:24:18.064438
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
46,Starret City,0-30 Minutes,Last Reported Time: 10:46 AM,2021-03-11 16:24:18.064438
47,SY Dyckman Lcdla,0-30 Minutes,Last Reported Time: 10:09 AM,2021-03-11 16:24:18.064438
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
49,Sydenham,0-30 Minutes,Last Reported Time: 10:06 AM,2021-03-11 16:24:18.064438
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
52,Windsor Park Library,30-60 Minutes,Last Reported Time: 10:16 AM,2021-03-11 16:24:18.064438
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-03-11 16:24:18.064438
54,Last Reported Time:,,,2021-03-11 16:24:18.064438
55,Last Reported Time:,,,2021-03-11 16:24:18.064438
56,,,,2021-03-11 16:24:18.064438
57,,,,2021-03-11 16:24:18.064438
58,,,,2021-03-11 16:24:18.064438
59,if you require urgent virtual care.,,,2021-03-11 16:24:18.064438
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-03-11 16:24:18.064438
61,,,,2021-03-11 16:24:18.064438
62,,,,2021-03-11 16:24:18.064438
63,,,,2021-03-11 16:24:18.064438
