,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,1-1.5 Hours*,Last Reported Time: 8:59 AM,2021-01-10 16:13:41.680406
1,4101 White Plains Road,No Wait Time,Last Reported Time: 10:01 AM,2021-01-10 16:13:41.680406
2,57 Cleveland Place,No Wait Time,Last Reported Time: 10:00 AM,2021-01-10 16:13:41.680406
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
4,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
5,Beach 39th,1-1.5 Hours,Last Reported Time: 10:58 AM,2021-01-10 16:13:41.680406
6,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
7,Belvis Diagnostic & Tr...,30-60 Minutes*,Last Reported Time: 9:49 AM,2021-01-10 16:13:41.680406
8,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
9,Brooklyn Army Terminal,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
10,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
12,Co-op City Retail Space,1.5-2 Hours,Last Reported Time: 10:28 AM,2021-01-10 16:13:41.680406
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
14,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
18,Edward Grant,1-1.5 Hours*,Last Reported Time: 9:51 AM,2021-01-10 16:13:41.680406
19,Elmhurst Hospital Cent...,1-1.5 Hours*,Last Reported Time: 8:33 AM,2021-01-10 16:13:41.680406
20,EY East New York DTC,No Wait Time,Last Reported Time: 10:01 AM,2021-01-10 16:13:41.680406
21,Fort Hamilton,1-1.5 Hours*,Last Reported Time: 11:02 AM,2021-01-10 16:13:41.680406
22,Gouverneur Healthcare,30-60 Minutes,Last Reported Time: 10:01 AM,2021-01-10 16:13:41.680406
23,Greenbelt Recreational...,1-1.5 Hours,Last Reported Time: 10:12 AM,2021-01-10 16:13:41.680406
24,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 10:35 AM,2021-01-10 16:13:41.680406
25,Highbridge Pool,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
26,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
27,JFK Airport,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
28,Kew Gardens,1-1.5 Hours,Last Reported Time: 10:18 AM,2021-01-10 16:13:41.680406
29,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 10:10 AM,2021-01-10 16:13:41.680406
30,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
31,Lefferts,30-60 Minutes,Last Reported Time: 10:12 AM,2021-01-10 16:13:41.680406
32,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
33,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 10:01 AM,2021-01-10 16:13:41.680406
34,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
35,Midwood,0-30 Minutes,Last Reported Time: 11:00 AM,2021-01-10 16:13:41.680406
36,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
37,Mt. Loretto,More Than 2 Hours,Last Reported Time: 10:00 AM,2021-01-10 16:13:41.680406
38,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
39,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
40,Old Broadway,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
41,Queens Hospital Center,1.5-2 Hours,Last Reported Time: 10:05 AM,2021-01-10 16:13:41.680406
42,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
43,Red Hook Recreational ...,30-60 Minutes*,Last Reported Time: 9:13 AM,2021-01-10 16:13:41.680406
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
45,St. Albans,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
46,St. George Ferry Termi...,30-60 Minutes,Last Reported Time: 10:14 AM,2021-01-10 16:13:41.680406
47,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
48,Starret City,30-60 Minutes*,Last Reported Time: 8:57 AM,2021-01-10 16:13:41.680406
49,SY Dyckman Lcdla,0-30 Minutes*,Last Reported Time: 9:24 AM,2021-01-10 16:13:41.680406
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
51,Sydenham,0-30 Minutes*,Last Reported Time: 9:24 AM,2021-01-10 16:13:41.680406
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-01-10 16:13:41.680406
54,Windsor Park Library,1-1.5 Hours*,Last Reported Time: 9:18 AM,2021-01-10 16:13:41.680406
55,Woodhull Medical Center,30-60 Minutes*,Last Reported Time: 9:51 AM,2021-01-10 16:13:41.680406
56,,,,2021-01-10 16:13:41.680406
57,,,,2021-01-10 16:13:41.680406
58,,,,2021-01-10 16:13:41.680406
59,if you require urgent virtual care.,,,2021-01-10 16:13:41.680406
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-01-10 16:13:41.680406
61,,,,2021-01-10 16:13:41.680406
62,,,,2021-01-10 16:13:41.680406
63,,,,2021-01-10 16:13:41.680406
