,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:54 PM,2021-02-08 22:45:51.258121
1,4101 White Plains Road,0-30 Minutes,Last Reported Time: 4:09 PM,2021-02-08 22:45:51.258121
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:36 PM,2021-02-08 22:45:51.258121
3,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 4:25 PM,2021-02-08 22:45:51.258121
4,Beach 39th,0-30 Minutes,Last Reported Time: 4:04 PM,2021-02-08 22:45:51.258121
5,Bellevue Hospital Cent...,0-30 Minutes*,Last Reported Time: 3:01 PM,2021-02-08 22:45:51.258121
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 11:53 AM,2021-02-08 22:45:51.258121
7,Bensonhurst 14th Avenue,30-60 Minutes*,Last Reported Time: 2:54 PM,2021-02-08 22:45:51.258121
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 4:43 PM,2021-02-08 22:45:51.258121
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-08 22:45:51.258121
10,Co-op City Retail Space,0-30 Minutes*,Last Reported Time: 3:10 PM,2021-02-08 22:45:51.258121
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-08 22:45:51.258121
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 1:48 PM,2021-02-08 22:45:51.258121
13,CU Vanderbilt,No Wait Time,Last Reported Time: 4:24 PM,2021-02-08 22:45:51.258121
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-08 22:45:51.258121
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-08 22:45:51.258121
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-08 22:45:51.258121
17,Elmhurst Hospital Cent...,30-60 Minutes*,Last Reported Time: 8:27 AM,2021-02-08 22:45:51.258121
18,EY East New York DTC,1.5-2 Hours*,Last Reported Time: 2:17 PM,2021-02-08 22:45:51.258121
19,Fort Hamilton,0-30 Minutes,Last Reported Time: 3:06 PM,2021-02-08 22:45:51.258121
20,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 1:34 PM,2021-02-08 22:45:51.258121
21,Greenbelt Recreational...,No Wait Time,Last Reported Time: 4:02 PM,2021-02-08 22:45:51.258121
22,Harlem Hospital Center,30-60 Minutes*,Last Reported Time: 2:02 PM,2021-02-08 22:45:51.258121
23,Highbridge Pool,0-30 Minutes,Last Reported Time: 5:27 PM,2021-02-08 22:45:51.258121
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-08 22:45:51.258121
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-08 22:45:51.258121
26,Kew Gardens,No Wait Time,Last Reported Time: 4:36 PM,2021-02-08 22:45:51.258121
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 4:01 PM,2021-02-08 22:45:51.258121
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-08 22:45:51.258121
29,Lefferts,1-1.5 Hours,Last Reported Time: 5:05 PM,2021-02-08 22:45:51.258121
30,Lincoln Medical Center,More Than 2 Hours*,Last Reported Time: 2:01 PM,2021-02-08 22:45:51.258121
31,Mariners Harbor Library,No Wait Time,Last Reported Time: 4:15 PM,2021-02-08 22:45:51.258121
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-08 22:45:51.258121
33,Midwood,30-60 Minutes*,Last Reported Time: 3:19 PM,2021-02-08 22:45:51.258121
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-02-08 22:45:51.258121
35,Mt. Loretto,30-60 Minutes,Last Reported Time: 5:44 PM,2021-02-08 22:45:51.258121
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-08 22:45:51.258121
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-08 22:45:51.258121
38,Old Broadway,30-60 Minutes,Last Reported Time: 5:24 PM,2021-02-08 22:45:51.258121
39,Queens Hospital Center,30-60 Minutes*,Last Reported Time: 1:38 PM,2021-02-08 22:45:51.258121
40,Rain Boston Road Senio...,0-30 Minutes,Last Reported Time: 5:17 PM,2021-02-08 22:45:51.258121
41,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 4:00 PM,2021-02-08 22:45:51.258121
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-08 22:45:51.258121
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-08 22:45:51.258121
44,St. George Ferry Termi...,0-30 Minutes*,Last Reported Time: 2:04 PM,2021-02-08 22:45:51.258121
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-08 22:45:51.258121
46,Starret City,0-30 Minutes,Last Reported Time: 4:00 PM,2021-02-08 22:45:51.258121
47,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2021-02-08 22:45:51.258121
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-02-08 22:45:51.258121
49,Sydenham,30-60 Minutes*,Last Reported Time: 10:30 AM,2021-02-08 22:45:51.258121
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-02-08 22:45:51.258121
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-02-08 22:45:51.258121
52,Windsor Park Library,Not Reported Yet,Last Reported Time:,2021-02-08 22:45:51.258121
53,Woodhull Medical Center,30-60 Minutes*,Last Reported Time: 1:36 PM,2021-02-08 22:45:51.258121
54,Last Reported Time:,,,2021-02-08 22:45:51.258121
55,Last Reported Time:,,,2021-02-08 22:45:51.258121
56,,,,2021-02-08 22:45:51.258121
57,,,,2021-02-08 22:45:51.258121
58,,,,2021-02-08 22:45:51.258121
59,if you require urgent virtual care.,,,2021-02-08 22:45:51.258121
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-02-08 22:45:51.258121
61,,,,2021-02-08 22:45:51.258121
62,,,,2021-02-08 22:45:51.258121
63,,,,2021-02-08 22:45:51.258121
