,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:22 PM,2021-01-27 21:33:25.031870
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-01-27 21:33:25.031870
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:14 PM,2021-01-27 21:33:25.031870
3,Bay Ridge 5th Avenue,0-30 Minutes*,Last Reported Time: 12:16 PM,2021-01-27 21:33:25.031870
4,Beach 39th,30-60 Minutes,Last Reported Time: 4:08 PM,2021-01-27 21:33:25.031870
5,Bellevue Hospital Cent...,0-30 Minutes*,Last Reported Time: 2:04 PM,2021-01-27 21:33:25.031870
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 1:57 PM,2021-01-27 21:33:25.031870
7,Bensonhurst 14th Avenue,0-30 Minutes*,Last Reported Time: 1:14 PM,2021-01-27 21:33:25.031870
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 4:23 PM,2021-01-27 21:33:25.031870
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-27 21:33:25.031870
10,Co-op City Retail Space,0-30 Minutes*,Last Reported Time: 3:53 PM,2021-01-27 21:33:25.031870
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-27 21:33:25.031870
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 1:40 PM,2021-01-27 21:33:25.031870
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-27 21:33:25.031870
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-27 21:33:25.031870
15,Cumberland Dtc,0-30 Minutes*,Last Reported Time: 12:11 PM,2021-01-27 21:33:25.031870
16,Edward Grant,30-60 Minutes*,Last Reported Time: 12:39 PM,2021-01-27 21:33:25.031870
17,Elmhurst Hospital Cent...,1-1.5 Hours*,Last Reported Time: 12:36 PM,2021-01-27 21:33:25.031870
18,EY East New York DTC,1-1.5 Hours*,Last Reported Time: 2:00 PM,2021-01-27 21:33:25.031870
19,Fort Hamilton,0-30 Minutes,Last Reported Time: 3:15 PM,2021-01-27 21:33:25.031870
20,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 1:10 PM,2021-01-27 21:33:25.031870
21,Greenbelt Recreational...,30-60 Minutes,Last Reported Time: 4:27 PM,2021-01-27 21:33:25.031870
22,Harlem Hospital Center,30-60 Minutes*,Last Reported Time: 2:04 PM,2021-01-27 21:33:25.031870
23,Highbridge Pool,0-30 Minutes,Last Reported Time: 4:11 PM,2021-01-27 21:33:25.031870
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-27 21:33:25.031870
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-01-27 21:33:25.031870
26,Kew Gardens,No Wait Time*,Last Reported Time: 1:48 PM,2021-01-27 21:33:25.031870
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 4:04 PM,2021-01-27 21:33:25.031870
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-27 21:33:25.031870
29,Lefferts,1-1.5 Hours,Last Reported Time: 4:08 PM,2021-01-27 21:33:25.031870
30,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-01-27 21:33:25.031870
31,Mariners Harbor Library,0-30 Minutes*,Last Reported Time: 2:15 PM,2021-01-27 21:33:25.031870
32,Metropolitan Hospital ...,1-1.5 Hours*,Last Reported Time: 12:03 PM,2021-01-27 21:33:25.031870
33,Midwood,0-30 Minutes,Last Reported Time: 4:04 PM,2021-01-27 21:33:25.031870
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-01-27 21:33:25.031870
35,Mt. Loretto,30-60 Minutes*,Last Reported Time: 2:50 PM,2021-01-27 21:33:25.031870
36,North Central Bronx Ho...,30-60 Minutes,Last Reported Time: 4:08 PM,2021-01-27 21:33:25.031870
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-01-27 21:33:25.031870
38,Old Broadway,No Wait Time*,Last Reported Time: 12:16 PM,2021-01-27 21:33:25.031870
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-01-27 21:33:25.031870
40,Rain Boston Road Senio...,0-30 Minutes*,Last Reported Time: 2:00 PM,2021-01-27 21:33:25.031870
41,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 4:12 PM,2021-01-27 21:33:25.031870
