,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 12:01 PM,2020-12-16 18:34:52.346772
1,4101 White Plains Road,No Wait Time*,Last Reported Time: 10:02 AM,2020-12-16 18:34:52.346772
2,57 Cleveland Place,0-30 Minutes,Last Reported Time: 12:14 PM,2020-12-16 18:34:52.346772
3,Bathgate Contract Post...,No Wait Time,Last Reported Time: 12:00 PM,2020-12-16 18:34:52.346772
4,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 1:20 PM,2020-12-16 18:34:52.346772
5,Beach 39th,1.5-2 Hours,Last Reported Time: 12:55 PM,2020-12-16 18:34:52.346772
6,Bellevue Hospital Cent...,1.5-2 Hours,Last Reported Time: 12:00 PM,2020-12-16 18:34:52.346772
7,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2020-12-16 18:34:52.346772
8,Bensonhurst 14th Avenue,30-60 Minutes*,Last Reported Time: 10:04 AM,2020-12-16 18:34:52.346772
9,Brooklyn Army Terminal,30-60 Minutes,Last Reported Time: 12:46 PM,2020-12-16 18:34:52.346772
10,Canarsie Municipal Lot,0-30 Minutes,Last Reported Time: 1:23 PM,2020-12-16 18:34:52.346772
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-16 18:34:52.346772
12,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 1:25 PM,2020-12-16 18:34:52.346772
13,Coney Island Hospital ...,0-30 Minutes,Last Reported Time: 12:27 PM,2020-12-16 18:34:52.346772
14,CU Jonathan Williams C...,30-60 Minutes*,Last Reported Time: 11:24 AM,2020-12-16 18:34:52.346772
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-16 18:34:52.346772
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-16 18:34:52.346772
17,Cumberland Dtc,30-60 Minutes,Last Reported Time: 1:15 PM,2020-12-16 18:34:52.346772
18,Edward Grant,Not Reported Yet,Last Reported Time:,2020-12-16 18:34:52.346772
19,Elmhurst Hospital Cent...,1-1.5 Hours,Last Reported Time: 12:04 PM,2020-12-16 18:34:52.346772
20,EY East New York DTC,0-30 Minutes*,Last Reported Time: 11:57 AM,2020-12-16 18:34:52.346772
21,Fort Hamilton,30-60 Minutes,Last Reported Time: 12:20 PM,2020-12-16 18:34:52.346772
22,Gouverneur Healthcare,1-1.5 Hours*,Last Reported Time: 11:57 AM,2020-12-16 18:34:52.346772
23,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2020-12-16 18:34:52.346772
24,Harlem Hospital Center,1-1.5 Hours,Last Reported Time: 12:07 PM,2020-12-16 18:34:52.346772
