,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:01 PM,2021-01-21 23:04:17.823745
1,4101 White Plains Road,No Wait Time*,Last Reported Time: 1:40 PM,2021-01-21 23:04:17.823745
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:19 PM,2021-01-21 23:04:17.823745
3,Bay Ridge 5th Avenue,1-1.5 Hours,Last Reported Time: 4:00 PM,2021-01-21 23:04:17.823745
4,Beach 39th,No Wait Time,Last Reported Time: 4:54 PM,2021-01-21 23:04:17.823745
5,Bellevue Hospital Cent...,0-30 Minutes*,Last Reported Time: 2:20 PM,2021-01-21 23:04:17.823745
6,Belvis Diagnostic & Tr...,1.5-2 Hours*,Last Reported Time: 11:43 AM,2021-01-21 23:04:17.823745
7,Bensonhurst 14th Avenue,0-30 Minutes,Last Reported Time: 4:02 PM,2021-01-21 23:04:17.823745
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 4:23 PM,2021-01-21 23:04:17.823745
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-21 23:04:17.823745
10,Co-op City Retail Space,30-60 Minutes,Last Reported Time: 5:40 PM,2021-01-21 23:04:17.823745
11,Coney Island Hospital ...,0-30 Minutes*,Last Reported Time: 12:00 PM,2021-01-21 23:04:17.823745
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 1:52 PM,2021-01-21 23:04:17.823745
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-21 23:04:17.823745
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-21 23:04:17.823745
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-21 23:04:17.823745
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-21 23:04:17.823745
17,Elmhurst Hospital Cent...,30-60 Minutes,Last Reported Time: 4:29 PM,2021-01-21 23:04:17.823745
18,EY East New York DTC,0-30 Minutes,Last Reported Time: 4:36 PM,2021-01-21 23:04:17.823745
19,Fort Hamilton,No Wait Time,Last Reported Time: 4:17 PM,2021-01-21 23:04:17.823745
20,Gouverneur Healthcare,1-1.5 Hours*,Last Reported Time: 12:03 PM,2021-01-21 23:04:17.823745
21,Greenbelt Recreational...,No Wait Time,Last Reported Time: 5:42 PM,2021-01-21 23:04:17.823745
22,Harlem Hospital Center,1-1.5 Hours*,Last Reported Time: 2:02 PM,2021-01-21 23:04:17.823745
23,Highbridge Pool,No Wait Time*,Last Reported Time: 2:02 PM,2021-01-21 23:04:17.823745
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-21 23:04:17.823745
25,JFK Airport,0-30 Minutes,Last Reported Time: 5:04 PM,2021-01-21 23:04:17.823745
